group	x	y	clickSelects
468	-1143979200	-2.3	230290
468	-1141300800	-17	230290
468	-1138708800	-23.9	230290
468	-1136030400	-11.6	230290
468	-1133352000	-15.3	230290
468	-1130932800	-16.3	230290
468	-1128254400	-14.6	230290
468	-1125662400	-3.5	230290
468	-1122984000	1.3	230290
468	-1120392000	4.9	230290
468	-1117713600	8.3	230290
468	-1115035200	2	230290
468	-1112443200	-1.2	230290
468	-1109764800	-5.7	230290
468	-1107172800	-16	230290
468	-1104494400	-19.5	230290
468	-1101816000	-13	230290
468	-1099396800	-16.2	230290
468	-1096718400	-17.4	230290
468	-1094126400	-4.1	230290
468	-1091448000	1.3	230290
469	-946728000	-25.5	230320
469	-944049600	-19.6	230320
469	-941544000	-22.5	230320
469	-938865600	-10.4	230320
469	-936273600	-6.3	230320
469	-933595200	0.5	230320
469	-931003200	6.2	230320
469	-928324800	7.4	230320
469	-925646400	6.3	230320
469	-923054400	-7.7	230320
469	-920376000	-10.2	230320
469	-917784000	-23.9	230320
469	-915105600	-26.7	230320
469	-912427200	-22.8	230320
469	-910008000	-28	230320
469	-907329600	-17.2	230320
469	-904737600	-0.8	230320
469	-902059200	2.8	230320
469	-899467200	3.6	230320
469	-896788800	8	230320
469	-894110400	3.5	230320
469	-891518400	-0.7	230320
469	-888840000	-10.7	230320
469	-886248000	-20.6	230320
469	-883569600	-17.1	230320
469	-880891200	-18	230320
469	-878472000	-27.6	230320
469	-875793600	-14.4	230320
469	-873201600	-4.3	230320
469	-870523200	4.8	230320
469	-867931200	9.6	230320
469	-865252800	8	230320
469	-862574400	4.3	230320
469	-859982400	-5.9	230320
469	-857304000	-11.8	230320
469	-854712000	-12.9	230320
469	-852033600	-20.8	230320
469	-849355200	-11.2	230320
469	-846936000	-18.5	230320
469	-844257600	-5.3	230320
469	-841665600	-1.8	230320
469	-838987200	3.8	230320
469	-836395200	8.3	230320
469	-833716800	8.7	230320
469	-831038400	5	230320
469	-828446400	-3.1	230320
469	-825768000	-5.2	230320
469	-823176000	-15.5	230320
469	-820497600	-15.6	230320
469	-817819200	-14.6	230320
469	-815313600	-17.4	230320
469	-812635200	-10.4	230320
469	-810043200	-3.4	230320
469	-807364800	0.7	230320
469	-804772800	8.4	230320
469	-802094400	5.9	230320
469	-799416000	5.1	230320
469	-796824000	1.5	230320
