group	x	y	clickSelects
2572	-852033600	0.8	704540
2572	-849355200	0.2	704540
2572	-846936000	1.7	704540
2572	-844257600	1.2	704540
2572	-841665600	3.8	704540
2572	-838987200	6.6	704540
2572	-836395200	9.1	704540
2572	-833716800	11.9	704540
2572	-831038400	8.1	704540
2572	-828446400	6.3	704540
2572	-825768000	1.8	704540
2572	-823176000	-0.6	704540
2572	-820497600	-1.4	704540
2572	-817819200	0.1	704540
2572	-815313600	0.6	704540
2572	-812635200	1.6	704540
2572	-810043200	3.3	704540
2572	-807364800	6.2	704540
2572	-804772800	8.4	704540
2572	-802094400	10.2	704540
2572	-799416000	8.7	704540
2572	-796824000	5.7	704540
2572	-794145600	3.6	704540
2572	-791553600	1.3	704540
2572	-788875200	0.2	704540
2572	-786196800	0.4	704540
2572	-783777600	0.1	704540
2572	-781099200	3.8	704540
2572	-778507200	5.3	704540
2572	-775828800	7	704540
2572	-773236800	10.1	704540
2572	-770558400	10.8	704540
2572	-767880000	9.1	704540
2572	-765288000	5.3	704540
2572	-762609600	3.7	704540
2572	-760017600	1.6	704540
7511	-752241600	-0.1	704540
7511	-749563200	2.8	704540
7511	-746971200	3.9	704540
7511	-744292800	6.9	704540
7511	-741700800	8.9	704540
7511	-739022400	9.7	704540
7511	-736344000	8.9	704540
7511	-733752000	6	704540
7511	-731073600	1.9	704540
7511	-728481600	1.8	704540
7511	-725803200	0.4	704540
7511	-723124800	-0.6	704540
7511	-720705600	1	704540
7511	-718027200	2.9	704540
7511	-715435200	4.4	704540
7511	-712756800	6.7	704540
7511	-710164800	9.4	704540
7511	-707486400	9.6	704540
7511	-704808000	8	704540
7511	-702216000	4.9	704540
7511	-699537600	4.1	704540
7511	-696945600	0.2	704540
7511	-694267200	-0.9	704540
7511	-691588800	0.4	704540
7511	-689083200	2.2	704540
7511	-686404800	4.4	704540
7511	-683812800	4.8	704540
7511	-681134400	6.6	704540
7511	-678542400	9.2	704540
7511	-675864000	11.1	704540
7511	-673185600	9.7	704540
7511	-670593600	5.1	704540
7511	-667915200	2.7	704540
7511	-665323200	1.6	704540
7511	-662644800	-0.1	704540
7511	-659966400	1.3	704540
7511	-657547200	1.7	704540
7511	-654868800	2.2	704540
7511	-652276800	4.6	704540
7511	-649598400	7.1	704540
