group	x	y	clickSelects
2159	-283953600	14	621610
2159	-281275200	13.3	621610
2159	-278856000	16.4	621610
2159	-276177600	22.9	621610
2159	-273585600	26.8	621610
2159	-270907200	31.1	621610
2159	-268315200	28.7	621610
2159	-265636800	28.8	621610
2159	-262958400	25.1	621610
2159	-260366400	22.9	621610
2159	-257688000	19.1	621610
2159	-255096000	15.7	621610
2159	-252417600	13.9	621610
2159	-249739200	13.3	621610
2159	-247320000	20.2	621610
2159	-244641600	22.1	621610
2159	-242049600	24.9	621610
2159	-239371200	28.9	621610
2159	-236779200	29.6	621610
2159	-234100800	29.5	621610
2159	-231422400	27.5	621610
2159	-228830400	24.5	621610
2159	-226152000	21.9	621610
2159	-223560000	14.7	621610
2159	-220881600	14.7	621610
2159	-218203200	15.9	621610
2159	-215784000	17.9	621610
2159	-213105600	22.7	621610
2159	-210513600	25.5	621610
2159	-207835200	29.5	621610
2159	-205243200	30.2	621610
2159	-202564800	29.7	621610
2159	-199886400	27.9	621610
2159	-197294400	24.3	621610
2159	-194616000	17.9	621610
2159	-192024000	16	621610
2159	-189345600	10.9	621610
2159	-186667200	14.3	621610
2159	-184161600	19.3	621610
2159	-181483200	22	621610
2159	-178891200	24	621610
2159	-176212800	29.9	621610
2159	-173620800	28.5	621610
2159	-170942400	29.1	621610
2159	-168264000	25.3	621610
2159	-165672000	24.2	621610
7165	-160401600	16.1	621610
7165	-157723200	13.7	621610
7165	-155044800	14.2	621610
7165	-152625600	17.7	621610
7165	-149947200	20.5	621610
7165	-147355200	24.2	621610
7165	-144676800	30.1	621610
7165	-142084800	29.9	621610
7165	-139406400	28.9	621610
7165	-136728000	28.1	621610
7165	-134136000	22.3	621610
7165	-131457600	17.4	621610
7165	-128865600	14.3	621610
7165	-126187200	14.5	621610
7165	-123508800	15.3	621610
7165	-121089600	17.6	621610
7165	-118411200	22.5	621610
7165	-115819200	26.8	621610
7165	-113140800	28.7	621610
7165	-110548800	30.2	621610
7165	-107870400	30.1	621610
7165	-105192000	27	621610
7165	-102600000	26.3	621610
7165	-99921600	19.6	621610
7165	-97329600	13.3	621610
7165	-94651200	12	621610
7165	-91972800	13.9	621610
7165	-89553600	14.7	621610
7165	-86875200	23.7	621610
7165	-84283200	25.4	621610
7165	-81604800	30.1	621610
7165	-79012800	28.7	621610
7165	-76334400	29.5	621610
7165	-73656000	27.5	621610
7165	-71064000	23.1	621610
7165	-68385600	17.7	621610
7165	-65793600	14.7	621610
7165	-63115200	12.1	621610
7165	-60436800	15.6	621610
7165	-57931200	16.9	621610
7165	-55252800	22.9	621610
7165	-52660800	27.4	621610
7165	-49982400	29.9	621610
7165	-47390400	28.7	621610
7165	-44712000	29.7	621610
7165	-42033600	26.8	621610
7165	-39441600	21.1	621610
7165	-36763200	18	621610
7165	-34171200	14.9	621610
7165	-31492800	12.9	621610
7165	-28814400	17.3	621610
7165	-26395200	21.4	621610
7165	-23716800	20.8	621610
7165	-21124800	25.8	621610
7165	-18446400	31.3	621610
7165	-15854400	27.6	621610
7165	-13176000	28.9	621610
7165	-10497600	30.4	621610
7165	-7905600	24	621610
7165	-5227200	18.8	621610
7165	-2635200	14.7	621610
7165	43200	15.3	621610
7165	2721600	15.6	621610
7165	5140800	18.6	621610
7165	7819200	21.7	621610
7165	10411200	26.3	621610
7165	13089600	28.2	621610
7165	15681600	28.6	621610
7165	18360000	29.1	621610
7165	21038400	27.1	621610
7165	23630400	21.8	621610
7165	26308800	17.3	621610
7165	28900800	14.1	621610
7165	31579200	14.4	621610
7165	34257600	14.3	621610
7165	36676800	18.4	621610
7165	39355200	22.7	621610
7165	41947200	28	621610
7165	44625600	28.6	621610
7165	47217600	28	621610
7165	49896000	28.9	621610
7165	52574400	27	621610
7165	55166400	22.1	621610
7165	57844800	17.8	621610
7165	60436800	13.9	621610
7165	63115200	13.3	621610
7165	65793600	15.3	621610
7165	68299200	17.3	621610
7165	70977600	23	621610
7165	73569600	25.9	621610
7165	76248000	30.9	621610
7165	78840000	29.9	621610
7165	81518400	29.7	621610
7165	84196800	31	621610
7165	86788800	24.2	621610
7165	89467200	17.7	621610
7165	92059200	14.3	621610
7165	94737600	12.9	621610
7165	97416000	15.3	621610
7165	99835200	17.5	621610
7165	102513600	20.9	621610
7165	105105600	26.4	621610
7165	107784000	30.3	621610
7165	110376000	30.5	621610
7165	113054400	28.3	621610
7165	115732800	27.3	621610
7165	118324800	23.8	621610
7165	121003200	16.8	621610
7165	123595200	14.5	621610
7165	126273600	12.8	621610
7165	128952000	14.9	621610
7165	131371200	19.1	621610
7165	134049600	23.6	621610
7165	136641600	25.7	621610
7165	139320000	29.3	621610
7165	141912000	28.5	621610
7165	144590400	28.2	621610
7165	147268800	26.9	621610
7165	149860800	25.5	621610
7165	152539200	16.7	621610
7165	155131200	13.5	621610
7165	157809600	11.8	621610
7165	160488000	14.3	621610
7165	162907200	18.6	621610
7165	165585600	23.1	621610
7165	168177600	26.4	621610
7165	170856000	27.6	621610
7165	173448000	28.2	621610
7165	176126400	28.1	621610
7165	178804800	26	621610
7165	181396800	22.7	621610
7165	184075200	18.5	621610
7165	186667200	14.3	621610
7165	189345600	12.5	621610
7165	192024000	13.7	621610
7165	194529600	16.7	621610
7165	197208000	21.9	621610
7165	199800000	26.7	621610
7165	202478400	29.3	621610
7165	205070400	29.7	621610
7165	207748800	28.5	621610
7165	210427200	28.3	621610
7165	213019200	24.1	621610
7165	215697600	18	621610
7165	218289600	14.5	621610
7165	220968000	13.7	621610
7165	223646400	15.8	621610
7165	226065600	16.8	621610
7165	228744000	21.3	621610
7165	231336000	28.2	621610
7165	234014400	29.9	621610
7165	236606400	31	621610
7165	239284800	30.6	621610
7165	241963200	27.3	621610
7165	244555200	21.5	621610
7165	247233600	18.5	621610
7165	249825600	13.3	621610
7165	252504000	13.6	621610
7165	255182400	17	621610
7165	257601600	18	621610
7165	260280000	23.3	621610
7165	262872000	27.5	621610
7165	265550400	29.8	621610
7165	268142400	28.6	621610
7165	270820800	28.3	621610
7165	273499200	26.5	621610
7165	276091200	23	621610
7165	278769600	15.9	621610
7165	281361600	15	621610
7165	284040000	13.8	621610
7165	286718400	16.5	621610
7165	289137600	19.8	621610
7165	291816000	23.2	621610
7165	294408000	25.4	621610
7165	297086400	30.1	621610
7165	299678400	29.9	621610
7165	302356800	30.5	621610
7165	305035200	27.6	621610
7165	307627200	24.6	621610
7165	310305600	18.3	621610
7165	312897600	14.1	621610
7165	315576000	13.5	621610
7165	318254400	13.3	621610
7165	320760000	18.5	621610
7165	323438400	21.7	621610
7165	326030400	26.9	621610
7165	328708800	29.3	621610
7165	331300800	29.7	621610
7165	333979200	28.9	621610
7165	336657600	26.3	621610
7165	339249600	24.7	621610
7165	341928000	19.5	621610
7165	344520000	13.7	621610
7165	347198400	10.7	621610
7165	349876800	13.7	621610
7165	352296000	19.8	621610
7165	354974400	25.3	621610
7165	357566400	25.9	621610
14418	368193600	27	621610
14418	370785600	25.1	621610
14418	373464000	16.9	621610
14418	376056000	15	621610
14418	378734400	13	621610
14418	381412800	13.5	621610
14418	383832000	16.4	621610
14418	386510400	23	621610
14418	389102400	24.1	621610
14418	391780800	28.3	621610
14418	394372800	29.4	621610
14418	397051200	30	621610
14418	399729600	27.3	621610
14418	402321600	26.8	621610
14418	4.05e+08	16.4	621610
14418	407592000	13.1	621610
14418	410270400	11.5	621610
14418	412948800	14.5	621610
14418	415368000	16.5	621610
14418	418046400	22.3	621610
14418	420638400	26.1	621610
14418	423316800	28.5	621610
14418	425908800	30	621610
14418	428587200	29.3	621610
14418	431265600	26.9	621610
14418	433857600	22.6	621610
14418	436536000	20.5	621610
14418	439128000	13.1	621610
14418	441806400	13.3	621610
14418	444484800	13.3	621610
14418	446990400	18	621610
14418	449668800	20.8	621610
14418	452260800	30.1	621610
14418	454939200	27.7	621610
14418	457531200	28.2	621610
14418	460209600	29.3	621610
14418	462888000	28	621610
17343	615297600	30.6	621610
17343	617976000	30.4	621610
19953	1262347200	15.4	621610
19953	1265025600	19.2	621610
19953	1267444800	20.7	621610
19953	1270123200	24.4	621610
19953	1272715200	27.1	621610
19953	1275393600	31.2	621610
19953	1277985600	31.3	621610
19953	1280664000	31	621610
19953	1283342400	30	621610
19953	1285934400	26.9	621610
19953	1288612800	21.1	621610
19953	1291204800	15.8	621610
19953	1293883200	14.7	621610
22280	1349092800	26.1	621610
22280	1351771200	21.6	621610
26401	1367409600	30.4	621610
26401	1370088000	29.5	621610
