group	x	y	clickSelects
5184	-347112000	25.8	919480
5184	-344433600	25.5	919480
5184	-342014400	25.2	919480
5184	-339336000	24.7	919480
5184	-336744000	23.6	919480
5184	-334065600	23	919480
5184	-331473600	22.8	919480
5184	-328795200	21	919480
5184	-326116800	21.8	919480
5184	-323524800	21.8	919480
5184	-320846400	24.5	919480
5184	-318254400	25.8	919480
5184	-315576000	25.5	919480
5184	-312897600	26.4	919480
5184	-310392000	26.1	919480
5184	-307713600	24.5	919480
5184	-305121600	23.4	919480
5184	-302443200	21.7	919480
5184	-299851200	20.8	919480
5184	-297172800	20.7	919480
5184	-294494400	21.4	919480
5184	-291902400	22.3	919480
5184	-289224000	23.2	919480
5184	-286632000	24.8	919480
5184	-283953600	25.6	919480
5184	-281275200	26	919480
5184	-278856000	24.7	919480
5184	-276177600	24.9	919480
5184	-273585600	23.4	919480
5184	-270907200	22.2	919480
5184	-268315200	21.6	919480
5184	-265636800	20.9	919480
5184	-262958400	22.3	919480
5184	-260366400	23.3	919480
5184	-257688000	24	919480
5184	-255096000	25	919480
5184	-252417600	25.6	919480
5184	-249739200	25.4	919480
5184	-247320000	25.1	919480
5184	-244641600	24.3	919480
5184	-242049600	24	919480
5184	-239371200	22.3	919480
5184	-236779200	21.6	919480
5184	-234100800	21	919480
5184	-231422400	21.6	919480
5184	-228830400	22.3	919480
5184	-226152000	23.7	919480
5184	-223560000	24.3	919480
5184	-220881600	25.3	919480
5184	-218203200	25.9	919480
5184	-215784000	25.9	919480
5184	-213105600	25.2	919480
5184	-210513600	23.2	919480
5184	-207835200	21.9	919480
5184	-205243200	21.3	919480
5184	-202564800	21.9	919480
5184	-199886400	20.9	919480
5184	-197294400	22.8	919480
5184	-194616000	23.7	919480
5184	-192024000	24.4	919480
5184	-189345600	25.7	919480
5184	-186667200	26.3	919480
5184	-184161600	25.4	919480
5184	-181483200	24.7	919480
5184	-178891200	23.6	919480
5184	-176212800	22.6	919480
5184	-173620800	22.2	919480
5184	-170942400	21.3	919480
5184	-168264000	21.8	919480
5184	-165672000	22.6	919480
5184	-162993600	23.7	919480
5184	-160401600	25.4	919480
5184	-157723200	25.5	919480
5184	-155044800	25.8	919480
5184	-152625600	25.6	919480
5184	-149947200	26.1	919480
5184	-147355200	23.5	919480
5184	-144676800	22.3	919480
5184	-142084800	22.4	919480
5184	-139406400	21.6	919480
5184	-136728000	22.1	919480
5184	-134136000	22.8	919480
5184	-131457600	23	919480
5184	-128865600	23.5	919480
5184	-126187200	24.8	919480
5184	-123508800	24.7	919480
5184	-121089600	25.5	919480
5184	-118411200	25	919480
5184	-115819200	23.9	919480
5184	-113140800	22.6	919480
5184	-110548800	21.6	919480
5184	-107870400	21.4	919480
5184	-105192000	22.2	919480
5184	-102600000	22.4	919480
5184	-99921600	23.5	919480
5184	-97329600	25.1	919480
5184	-94651200	26.2	919480
5184	-91972800	26.4	919480
5184	-89553600	26	919480
5184	-86875200	25.1	919480
5184	-84283200	24.2	919480
5184	-81604800	23.6	919480
5184	-79012800	23.1	919480
5184	-76334400	21.5	919480
5184	-73656000	22.4	919480
5184	-71064000	22.6	919480
5184	-68385600	23.2	919480
9465	-49982400	21.2	919480
9465	-47390400	21	919480
9465	-44712000	22.1	919480
9465	-42033600	21.4	919480
9465	-39441600	22.4	919480
9465	-36763200	23.7	919480
9465	-34171200	25.4	919480
9465	-31492800	25.4	919480
9465	-28814400	25.7	919480
9465	-26395200	26.3	919480
9465	-23716800	25.3	919480
9465	-21124800	24.9	919480
9465	-18446400	22.9	919480
9465	-15854400	22.1	919480
9465	-13176000	21.1	919480
9465	-10497600	20.8	919480
9465	-7905600	21.7	919480
9465	-5227200	23.9	919480
9465	-2635200	26	919480
9465	43200	26.8	919480
9465	2721600	26	919480
9465	5140800	25.5	919480
9465	7819200	24.9	919480
9465	10411200	23.6	919480
9465	13089600	23	919480
9465	15681600	22.3	919480
9465	18360000	22.6	919480
9465	21038400	22	919480
9465	23630400	23	919480
9465	26308800	24.3	919480
9465	28900800	24.8	919480
9465	31579200	25.5	919480
9465	34257600	25.9	919480
9465	36676800	26	919480
9465	39355200	25.1	919480
9465	41947200	24.7	919480
