group	x	y	clickSelects
5086	-378648000	-30.9	896060
5086	-375969600	-44.9	896060
5086	-373550400	-57	896060
5086	-370872000	-63.8	896060
5086	-368280000	-62.6	896060
5086	-365601600	-67.7	896060
5086	-363009600	-65.4	896060
5086	-360331200	-71.6	896060
5086	-357652800	-66.2	896060
5086	-355060800	-58.6	896060
5086	-352382400	-43.2	896060
5086	-349790400	-33.3	896060
5086	-347112000	-34.4	896060
5086	-344433600	-43.7	896060
5086	-342014400	-52.9	896060
5086	-339336000	-61.8	896060
5086	-336744000	-64.7	896060
5086	-334065600	-66.3	896060
5086	-331473600	-68.4	896060
5086	-328795200	-69.6	896060
5086	-326116800	-68.4	896060
5086	-323524800	-57.6	896060
5086	-320846400	-44.5	896060
5086	-318254400	-31.1	896060
5086	-315576000	-33.4	896060
5086	-312897600	-43.6	896060
5086	-310392000	-61.8	896060
5086	-307713600	-67.6	896060
5086	-305121600	-67.8	896060
5086	-302443200	-70.6	896060
5086	-299851200	-68.2	896060
5086	-297172800	-70.9	896060
5086	-294494400	-66.5	896060
5086	-291902400	-58.6	896060
5086	-289224000	-44.8	896060
5086	-286632000	-33.2	896060
5086	-283953600	-32.8	896060
5086	-281275200	-43	896060
5086	-278856000	-57.7	896060
5086	-276177600	-65.2	896060
5086	-273585600	-65.3	896060
5086	-270907200	-60	896060
5086	-268315200	-64.1	896060
5086	-265636800	-67.1	896060
5086	-262958400	-62.6	896060
5086	-260366400	-54.8	896060
5086	-257688000	-43.4	896060
5086	-255096000	-34	896060
9381	-218203200	-45.3	896060
9381	-215784000	-59.3	896060
9381	-213105600	-64.3	896060
9381	-210513600	-66	896060
9381	-207835200	-65	896060
9381	-205243200	-63.9	896060
9381	-202564800	-63.7	896060
9381	-199886400	-57.5	896060
9381	-197294400	-58	896060
9381	-194616000	-45.2	896060
9381	-192024000	-33.4	896060
9381	-189345600	-32.3	896060
9381	-186667200	-46.2	896060
9381	-184161600	-61.1	896060
9381	-181483200	-69.4	896060
9381	-178891200	-68.8	896060
9381	-176212800	-61	896060
9381	-173620800	-66.6	896060
9381	-170942400	-62	896060
9381	-168264000	-70.4	896060
9381	-165672000	-58.2	896060
9381	-162993600	-42.4	896060
9381	-160401600	-32.5	896060
9381	-157723200	-33.6	896060
9381	-155044800	-43	896060
9381	-152625600	-58.7	896060
9381	-149947200	-65.8	896060
9381	-147355200	-64.2	896060
9381	-144676800	-66.7	896060
9381	-142084800	-69.2	896060
9381	-139406400	-66.2	896060
9381	-136728000	-67	896060
9381	-134136000	-56.8	896060
9381	-131457600	-44.2	896060
9381	-128865600	-33.4	896060
9381	-126187200	-35.4	896060
9381	-123508800	-42.7	896060
9381	-121089600	-54.2	896060
9381	-118411200	-66.8	896060
9381	-115819200	-67.2	896060
9381	-113140800	-68.9	896060
9381	-110548800	-67.3	896060
9381	-107870400	-71.4	896060
9381	-105192000	-67.9	896060
9381	-102600000	-56.8	896060
9381	-99921600	-43	896060
9381	-97329600	-31.7	896060
9381	-94651200	-30.4	896060
9381	-91972800	-45.6	896060
9381	-89553600	-54.7	896060
9381	-86875200	-66.2	896060
9381	-84283200	-69.3	896060
9381	-81604800	-66.8	896060
9381	-79012800	-67.3	896060
9381	-76334400	-73	896060
9381	-73656000	-64.5	896060
9381	-71064000	-57.4	896060
9381	-68385600	-41.4	896060
9381	-65793600	-31.1	896060
9381	-63115200	-33.2	896060
9381	-60436800	-44.7	896060
9381	-57931200	-57.9	896060
9381	-55252800	-62.4	896060
9381	-52660800	-65	896060
9381	-49982400	-63.6	896060
9381	-47390400	-71.2	896060
9381	-44712000	-70.1	896060
9381	-42033600	-71.5	896060
9381	-39441600	-53.6	896060
9381	-36763200	-42.6	896060
9381	-34171200	-33	896060
9381	-31492800	-32.6	896060
9381	-28814400	-43.6	896060
9381	-26395200	-59.8	896060
9381	-23716800	-62.9	896060
9381	-21124800	-66.8	896060
9381	-18446400	-62.4	896060
9381	-15854400	-69.3	896060
9381	-13176000	-69.5	896060
9381	-10497600	-69.8	896060
9381	-7905600	-55.6	896060
9381	-5227200	-43.8	896060
9381	-2635200	-32.6	896060
9381	43200	-31.8	896060
9381	2721600	-44	896060
9381	5140800	-55.8	896060
9381	7819200	-64.6	896060
9381	10411200	-66.1	896060
9381	13089600	-62.7	896060
9381	15681600	-67.1	896060
9381	18360000	-70.2	896060
9381	21038400	-64.1	896060
9381	23630400	-55.5	896060
9381	26308800	-44.6	896060
9381	28900800	-32.2	896060
9381	31579200	-30	896060
9381	34257600	-41.4	896060
9381	36676800	-58.2	896060
9381	39355200	-65.2	896060
9381	41947200	-63.5	896060
9381	44625600	-65.6	896060
9381	47217600	-69	896060
9381	49896000	-66.7	896060
9381	52574400	-63.4	896060
9381	55166400	-56.2	896060
9381	57844800	-43.6	896060
9381	60436800	-30.7	896060
9381	63115200	-31.1	896060
9381	65793600	-44.7	896060
9381	68299200	-57.7	896060
9381	70977600	-65	896060
9381	73569600	-65.8	896060
9381	76248000	-66.4	896060
9381	78840000	-68.8	896060
9381	81518400	-61.6	896060
9381	84196800	-62.4	896060
9381	86788800	-56.6	896060
9381	89467200	-43.9	896060
9381	92059200	-33.7	896060
9381	94737600	-34	896060
9381	97416000	-44.3	896060
9381	99835200	-59	896060
9381	102513600	-60.2	896060
9381	105105600	-63.5	896060
9381	107784000	-64.5	896060
9381	110376000	-68.4	896060
9381	113054400	-71.5	896060
9381	115732800	-62.8	896060
9381	118324800	-56	896060
9381	121003200	-40.6	896060
9381	123595200	-33.8	896060
9381	126273600	-29.3	896060
9381	128952000	-46.6	896060
9381	131371200	-61.9	896060
9381	134049600	-68.5	896060
9381	136641600	-67	896060
9381	139320000	-62.8	896060
9381	141912000	-66.1	896060
9381	144590400	-68.3	896060
9381	147268800	-68.7	896060
9381	149860800	-55.2	896060
9381	152539200	-42	896060
9381	155131200	-32	896060
9381	157809600	-32	896060
9381	160488000	-45.4	896060
9381	162907200	-55.9	896060
9381	165585600	-63.3	896060
9381	168177600	-61.7	896060
9381	170856000	-66.5	896060
9381	173448000	-69.6	896060
9381	176126400	-73.1	896060
9381	178804800	-70	896060
9381	181396800	-56.3	896060
9381	184075200	-41.9	896060
9381	186667200	-33.2	896060
9381	189345600	-32.2	896060
9381	192024000	-43.4	896060
9381	194529600	-58	896060
9381	197208000	-66.2	896060
9381	199800000	-70.5	896060
9381	202478400	-64.7	896060
9381	205070400	-62.7	896060
9381	207748800	-65.4	896060
9381	210427200	-68.3	896060
9381	213019200	-57.5	896060
9381	215697600	-42.6	896060
9381	218289600	-29	896060
9381	220968000	-29.9	896060
9381	223646400	-43.7	896060
9381	226065600	-57.3	896060
9381	228744000	-66.9	896060
9381	231336000	-62.5	896060
9381	234014400	-64.4	896060
9381	236606400	-64.2	896060
9381	239284800	-67	896060
9381	241963200	-71.2	896060
9381	244555200	-59.4	896060
9381	247233600	-45.3	896060
9381	249825600	-31.6	896060
9381	252504000	-33.1	896060
9381	255182400	-43.8	896060
9381	257601600	-58.7	896060
9381	260280000	-63.1	896060
9381	262872000	-64.6	896060
9381	265550400	-64.4	896060
9381	268142400	-63.2	896060
9381	270820800	-73.6	896060
9381	273499200	-64.3	896060
9381	276091200	-57.2	896060
9381	278769600	-42.1	896060
9381	281361600	-30	896060
9381	284040000	-34.4	896060
9381	286718400	-49.1	896060
9381	289137600	-60.4	896060
9381	291816000	-62.1	896060
9381	294408000	-69.1	896060
9381	297086400	-69.5	896060
9381	299678400	-72.4	896060
9381	302356800	-68.2	896060
9381	305035200	-67.7	896060
9381	307627200	-61.3	896060
9381	310305600	-44	896060
9381	312897600	-31.1	896060
9381	315576000	-29.8	896060
9381	318254400	-43.3	896060
9381	320760000	-54.3	896060
9381	323438400	-61.5	896060
9381	326030400	-65.6	896060
9381	328708800	-61.4	896060
9381	331300800	-64.7	896060
9381	333979200	-61.7	896060
9381	336657600	-62.6	896060
9381	339249600	-58.1	896060
9381	341928000	-42.6	896060
9381	344520000	-31.8	896060
9381	347198400	-33.2	896060
9381	349876800	-44.9	896060
9381	352296000	-56.4	896060
9381	354974400	-68.8	896060
9381	357566400	-69.5	896060
9381	360244800	-68.4	896060
9381	362836800	-63	896060
9381	365515200	-60.8	896060
9381	368193600	-61.4	896060
9381	370785600	-58.6	896060
9381	373464000	-44.5	896060
9381	376056000	-31.7	896060
9381	378734400	-32.6	896060
9381	381412800	-44.4	896060
9381	383832000	-63.9	896060
9381	386510400	-65.3	896060
9381	389102400	-63.7	896060
9381	391780800	-67.9	896060
9381	394372800	-63.2	896060
9381	397051200	-72.4	896060
9381	399729600	-71.3	896060
9381	402321600	-57.3	896060
9381	4.05e+08	-38.8	896060
9381	407592000	-31.2	896060
9381	410270400	-31.5	896060
9381	412948800	-44.4	896060
9381	415368000	-57.9	896060
9381	418046400	-63.5	896060
9381	420638400	-60.5	896060
9381	423316800	-61.8	896060
9381	425908800	-73.8	896060
9381	428587200	-67.3	896060
9381	431265600	-60.7	896060
9381	433857600	-57.4	896060
9381	436536000	-45.5	896060
9381	439128000	-33.3	896060
9381	441806400	-32	896060
9381	444484800	-47.3	896060
9381	446990400	-57.2	896060
9381	449668800	-62.9	896060
9381	452260800	-61	896060
9381	454939200	-70.6	896060
9381	457531200	-65.5	896060
9381	460209600	-68.2	896060
9381	462888000	-63.2	896060
9381	465480000	-58	896060
9381	468158400	-42	896060
9381	470750400	-30.4	896060
9381	473428800	-30.2	896060
9381	476107200	-46.5	896060
9381	478526400	-59.6	896060
9381	481204800	-62.2	896060
9381	483796800	-68.1	896060
9381	486475200	-66.6	896060
9381	489067200	-70.5	896060
9381	491745600	-66.2	896060
9381	494424000	-66.7	896060
9381	497016000	-58.3	896060
9381	499694400	-44.8	896060
9381	502286400	-32.5	896060
9381	504964800	-30.7	896060
9381	507643200	-39.2	896060
9381	510062400	-58.9	896060
9381	512740800	-66.7	896060
9381	515332800	-66.6	896060
9381	518011200	-70.5	896060
9381	520603200	-68	896060
9381	523281600	-69.3	896060
9381	525960000	-66.3	896060
9381	528552000	-57.1	896060
9381	531230400	-43	896060
9381	533822400	-32.1	896060
9381	536500800	-31	896060
9381	539179200	-45.5	896060
9381	541598400	-57.1	896060
9381	544276800	-64.2	896060
9381	546868800	-66.7	896060
9381	549547200	-59.7	896060
9381	552139200	-65.8	896060
9381	554817600	-75.3	896060
9381	557496000	-67	896060
9381	560088000	-56.2	896060
9381	562766400	-45.2	896060
9381	565358400	-32.5	896060
9381	568036800	-31.6	896060
9381	570715200	-45.7	896060
9381	573220800	-56.2	896060
9381	575899200	-65.2	896060
9381	578491200	-63.5	896060
9381	581169600	-63.9	896060
9381	583761600	-70.5	896060
9381	586440000	-66.8	896060
9381	589118400	-65.8	896060
9381	591710400	-55.4	896060
9381	594388800	-43.3	896060
9381	596980800	-33.6	896060
9381	599659200	-34.6	896060
9381	602337600	-44.9	896060
9381	604756800	-56.7	896060
9381	607435200	-66.4	896060
9381	610027200	-69	896060
9381	612705600	-68.4	896060
9381	615297600	-67.4	896060
9381	617976000	-64.9	896060
9381	620654400	-61.1	896060
9381	623246400	-54.4	896060
9381	625924800	-42.8	896060
9381	628516800	-28.1	896060
9381	631195200	-30.4	896060
9381	633873600	-44.3	896060
9381	636292800	-58.9	896060
9381	638971200	-63.7	896060
9381	641563200	-66.7	896060
9381	644241600	-65.6	896060
9381	646833600	-66.2	896060
9381	649512000	-69.5	896060
9381	652190400	-65.8	896060
9381	654782400	-56	896060
9381	657460800	-41.4	896060
9381	660052800	-27.7	896060
9381	662731200	-32.7	896060
9381	665409600	-41.7	896060
9381	667828800	-57.3	896060
9381	670507200	-62.1	896060
9381	673099200	-68.2	896060
9381	675777600	-62.5	896060
9381	678369600	-58.7	896060
9381	681048000	-67.2	896060
9381	683726400	-68	896060
9381	686318400	-58.8	896060
9381	688996800	-43.4	896060
9381	691588800	-30.5	896060
9381	694267200	-32.7	896060
9381	696945600	-41.3	896060
9381	699451200	-57.8	896060
9381	702129600	-65.7	896060
9381	704721600	-66	896060
9381	707400000	-63.5	896060
9381	709992000	-67.9	896060
9381	712670400	-63.1	896060
9381	715348800	-67.6	896060
9381	717940800	-58.2	896060
9381	720619200	-41.3	896060
9381	723211200	-33.2	896060
9381	725889600	-32	896060
9381	728568000	-46.1	896060
9381	730987200	-57.1	896060
9381	733665600	-65.3	896060
9381	736257600	-67.9	896060
9381	738936000	-68.6	896060
9381	741528000	-70.9	896060
9381	744206400	-70.7	896060
9381	746884800	-68.3	896060
9381	749476800	-55.9	896060
9381	752155200	-42.5	896060
9381	754747200	-32.9	896060
9381	757425600	-31	896060
12948	786283200	-33.2	896060
12948	788961600	-33.5	896060
12948	791640000	-43.4	896060
12948	794059200	-57.7	896060
12948	796737600	-65.5	896060
12948	799329600	-69	896060
12948	802008000	-67.7	896060
12948	804600000	-56.7	896060
12948	807278400	-67.7	896060
12948	809956800	-68.6	896060
12948	812548800	-57.7	896060
12948	815227200	-42.9	896060
12948	817819200	-29.7	896060
16056	852120000	-33.5	896060
16056	854798400	-44.7	896060
16056	857217600	-58.2	896060
16056	859896000	-64.3	896060
16056	862488000	-67.9	896060
16056	865166400	-64.1	896060
16056	867758400	-72.8	896060
16056	870436800	-71.5	896060
16056	873115200	-66	896060
16056	875707200	-58.1	896060
16056	878385600	-39.9	896060
16056	880977600	-32.2	896060
16056	883656000	-33.5	896060
16056	886334400	-43.9	896060
16056	888753600	-60.2	896060
16056	891432000	-65.6	896060
16056	894024000	-65.6	896060
16056	896702400	-67.1	896060
16056	899294400	-67	896060
16056	901972800	-66.8	896060
16056	904651200	-71.9	896060
16056	907243200	-60.3	896060
16056	909921600	-42.7	896060
16056	912513600	-31.5	896060
16056	915192000	-31.6	896060
16056	917870400	-45.1	896060
16056	920289600	-57.7	896060
16056	922968000	-70.4	896060
16056	925560000	-70.3	896060
16056	928238400	-64.5	896060
16056	930830400	-69.8	896060
16056	933508800	-67.8	896060
16056	936187200	-67.9	896060
16056	938779200	-58.9	896060
16056	941457600	-43.2	896060
16056	944049600	-35.1	896060
16056	946728000	-33.4	896060
16056	949406400	-45.1	896060
16056	951912000	-60.7	896060
16056	954590400	-65	896060
16056	957182400	-68.2	896060
16056	959860800	-59.9	896060
16056	962452800	-66.6	896060
16056	965131200	-66.9	896060
16056	967809600	-66.2	896060
16056	970401600	-61.4	896060
16056	973080000	-41	896060
16056	975672000	-30.6	896060
16056	978350400	-31.4	896060
16056	981028800	-43.1	896060
16056	983448000	-58.2	896060
16056	986126400	-63.1	896060
16056	988718400	-63.8	896060
16056	991396800	-66.9	896060
16056	993988800	-66.8	896060
16056	996667200	-68.6	896060
16056	999345600	-65.7	896060
16056	1001937600	-56.5	896060
16056	1004616000	-40.7	896060
16056	1007208000	-30.5	896060
16056	1009886400	-28.8	896060
16056	1012564800	-45.3	896060
16056	1014984000	-56.8	896060
16056	1017662400	-62	896060
16056	1020254400	-59.3	896060
16056	1022932800	-65.9	896060
16056	1025524800	-64.9	896060
16056	1028203200	-71.5	896060
16056	1030881600	-67.9	896060
16056	1033473600	-55.9	896060
16056	1036152000	-43.7	896060
16056	1038744000	-34.1	896060
16056	1041422400	-31.8	896060
18783	1078142400	-57.2	896060
18783	1080820800	-62.4	896060
18783	1083412800	-64.4	896060
18783	1086091200	-65.8	896060
18783	1088683200	-70.3	896060
18783	1091361600	-62.4	896060
18783	1094040000	-65.9	896060
18783	1096632000	-56.7	896060
18783	1099310400	-42.1	896060
18783	1101902400	-29.6	896060
18783	1104580800	-31.3	896060
18783	1107259200	-44.5	896060
18783	1109678400	-56.3	896060
18783	1112356800	-65.8	896060
18783	1114948800	-67.2	896060
18783	1117627200	-63.9	896060
18783	1120219200	-63.2	896060
18783	1122897600	-68.1	896060
18783	1125576000	-63.4	896060
18783	1128168000	-54.8	896060
18783	1130846400	-42.3	896060
18783	1133438400	-29.2	896060
18783	1136116800	-32.6	896060
18783	1138795200	-44.3	896060
18783	1141214400	-58.2	896060
18783	1143892800	-62.4	896060
18783	1146484800	-66.3	896060
18783	1149163200	-64.2	896060
18783	1151755200	-67	896060
18783	1154433600	-65.5	896060
18783	1157112000	-64.4	896060
18783	1159704000	-57.2	896060
18783	1162382400	-43.2	896060
18783	1164974400	-32.6	896060
18783	1167652800	-32.6	896060
18783	1170331200	-45.8	896060
18783	1172750400	-56.2	896060
18783	1175428800	-61.9	896060
18783	1178020800	-59.2	896060
18783	1180699200	-59.3	896060
18783	1183291200	-64.7	896060
18783	1185969600	-63.8	896060
18783	1188648000	-64	896060
18783	1191240000	-55.5	896060
18783	1193918400	-42.5	896060
18783	1196510400	-32.7	896060
18783	1199188800	-33.3	896060
18783	1201867200	-46	896060
18783	1204372800	-54.2	896060
18783	1207051200	-63.5	896060
18783	1209643200	-66.7	896060
18783	1212321600	-70.5	896060
18783	1214913600	-65.2	896060
18783	1217592000	-69.9	896060
18783	1220270400	-67.8	896060
18783	1222862400	-58.3	896060
18783	1225540800	-40.4	896060
18783	1228132800	-30.9	896060
18783	1230811200	-31	896060
18783	1233489600	-40.4	896060
18783	1235908800	-57.5	896060
18783	1238587200	-67.6	896060
