group	x	y	clickSelects
5394	-1735646400	20.7	946880
5394	-1732968000	22.7	946880
5394	-1730548800	18.2	946880
5394	-1727870400	15.4	946880
5394	-1725278400	11.4	946880
5394	-1722600000	11.5	946880
5394	-1720008000	10.1	946880
5394	-1717329600	10.6	946880
5394	-1714651200	12.5	946880
5394	-1712059200	13.8	946880
5394	-1709380800	16.1	946880
5394	-1706788800	19.6	946880
5394	-1704110400	21.3	946880
5394	-1701432000	21.2	946880
5394	-1698926400	18.6	946880
5394	-1696248000	14.3	946880
5394	-1693656000	12.7	946880
5394	-1690977600	10.4	946880
5394	-1688385600	10.4	946880
5394	-1685707200	9.9	946880
5394	-1683028800	13.2	946880
5394	-1680436800	14.3	946880
5394	-1677758400	14.2	946880
5394	-1675166400	18.8	946880
5394	-1672488000	20.6	946880
5394	-1669809600	19.2	946880
5394	-1667390400	18.5	946880
5394	-1664712000	13.8	946880
5394	-1662120000	11.9	946880
5394	-1659441600	10.3	946880
5394	-1656849600	10.6	946880
5394	-1654171200	10.3	946880
5394	-1651492800	12.1	946880
5394	-1648900800	14	946880
5394	-1646222400	16.1	946880
5394	-1643630400	21	946880
5394	-1640952000	22.5	946880
5394	-1638273600	21.1	946880
5394	-1635854400	18.4	946880
5394	-1633176000	15.2	946880
5394	-1630584000	14.3	946880
5394	-1627905600	10.9	946880
5394	-1625313600	8.6	946880
5394	-1622635200	10.8	946880
5394	-1619956800	12.4	946880
5394	-1617364800	13.9	946880
5394	-1614686400	17.3	946880
5394	-1612094400	19.9	946880
5394	-1609416000	21	946880
5394	-1606737600	23	946880
5394	-1604318400	17.3	946880
5394	-1601640000	18.3	946880
5394	-1599048000	13	946880
5394	-1596369600	11.1	946880
5394	-1593777600	9.1	946880
5394	-1591099200	11.2	946880
5394	-1588420800	13.5	946880
5394	-1585828800	15.7	946880
5394	-1583150400	19.3	946880
5394	-1580558400	21.3	946880
5394	-1577880000	20.7	946880
5394	-1575201600	22.1	946880
5394	-1572696000	18.7	946880
5394	-1570017600	14.8	946880
5394	-1567425600	11.4	946880
5394	-1564747200	10.2	946880
5394	-1562155200	9.1	946880
5394	-1559476800	10.4	946880
5394	-1556798400	12.2	946880
5394	-1554206400	15.9	946880
5394	-1551528000	17.9	946880
5394	-1548936000	20.5	946880
5394	-1546257600	22.7	946880
5394	-1543579200	23.1	946880
5394	-1541160000	19.4	946880
5394	-1538481600	16.1	946880
5394	-1535889600	14.8	946880
5394	-1533211200	11	946880
5394	-1530619200	10.6	946880
5394	-1527940800	10.2	946880
5394	-1525262400	13.2	946880
5394	-1522670400	15.1	946880
5394	-1519992000	18.9	946880
5394	-1517400000	19.7	946880
5394	-1514721600	19.4	946880
5394	-1512043200	22.4	946880
5394	-1509624000	18.4	946880
5394	-1506945600	16.8	946880
5394	-1504353600	12.8	946880
5394	-1501675200	10	946880
5394	-1499083200	9.4	946880
5394	-1496404800	9.9	946880
5394	-1493726400	11.6	946880
5394	-1491134400	14.9	946880
5394	-1488456000	18.9	946880
5394	-1485864000	19.3	946880
5394	-1483185600	20.2	946880
5394	-1480507200	22.6	946880
5394	-1478088000	18.9	946880
5394	-1475409600	18.3	946880
5394	-1472817600	14.2	946880
5394	-1470139200	10.5	946880
5394	-1467547200	9.9	946880
5394	-1464868800	10.1	946880
5394	-1462190400	11.7	946880
5394	-1459598400	14.1	946880
5394	-1456920000	15.8	946880
5394	-1454328000	19.7	946880
5394	-1451649600	18.5	946880
5394	-1448971200	19.1	946880
5394	-1446465600	18	946880
5394	-1443787200	14.2	946880
5394	-1441195200	11.2	946880
5394	-1438516800	8.9	946880
5394	-1435924800	9.4	946880
5394	-1433246400	10.9	946880
5394	-1430568000	11.9	946880
5394	-1427976000	14.9	946880
5394	-1425297600	17.2	946880
5394	-1422705600	18.8	946880
5394	-1420027200	20.7	946880
5394	-1417348800	21.5	946880
5394	-1414929600	18.8	946880
