group	x	y	clickSelects
2601	-326116800	-0.8	710940
2601	-323524800	-8	710940
2601	-320846400	-12.5	710940
2601	-318254400	-18.6	710940
2601	-315576000	-18.8	710940
2601	-312897600	-17.4	710940
2601	-310392000	-24.2	710940
2601	-307713600	-18.7	710940
2601	-305121600	-4.6	710940
2601	-302443200	1.9	710940
2601	-299851200	8.1	710940
2601	-297172800	4.8	710940
2601	-294494400	0.1	710940
2601	-291902400	-2.9	710940
2601	-289224000	-11.8	710940
2601	-286632000	-20.5	710940
2601	-283953600	-25.7	710940
2601	-281275200	-29.2	710940
2601	-278856000	-30.9	710940
2601	-276177600	-10.6	710940
2601	-273585600	-7.1	710940
2601	-270907200	1.8	710940
2601	-268315200	7.1	710940
2601	-265636800	3.8	710940
2601	-262958400	-1.6	710940
2601	-260366400	-7.7	710940
2601	-257688000	-17.8	710940
2601	-255096000	-15.9	710940
2601	-252417600	-23.2	710940
2601	-249739200	-28.5	710940
2601	-247320000	-10.5	710940
2601	-244641600	-14.9	710940
2601	-242049600	-6	710940
2601	-239371200	1.1	710940
2601	-236779200	7.7	710940
2601	-234100800	4.7	710940
2601	-231422400	0	710940
2601	-228830400	-5.9	710940
2601	-226152000	-12.4	710940
2601	-223560000	-19.1	710940
2601	-220881600	-17	710940
2601	-218203200	-14.2	710940
2601	-215784000	-24.8	710940
2601	-213105600	-11.4	710940
2601	-210513600	-8.2	710940
2601	-207835200	-0.4	710940
2601	-205243200	3.9	710940
2601	-202564800	6.1	710940
2601	-199886400	-4.7	710940
2601	-197294400	-8.5	710940
2601	-194616000	-14.2	710940
2601	-192024000	-18.5	710940
2601	-189345600	-25.1	710940
2601	-186667200	-21.9	710940
2601	-184161600	-31.3	710940
2601	-181483200	-16	710940
2601	-178891200	-7.2	710940
2601	-176212800	-0.8	710940
2601	-173620800	3.3	710940
2601	-170942400	4.7	710940
2601	-168264000	1.3	710940
2601	-165672000	-8.1	710940
2601	-162993600	-14	710940
2601	-160401600	-19.2	710940
2601	-157723200	-24	710940
2601	-155044800	-19.5	710940
2601	-152625600	-20.2	710940
2601	-149947200	-16.9	710940
2601	-147355200	-1.8	710940
2601	-144676800	0.9	710940
2601	-142084800	6.2	710940
2601	-139406400	2.6	710940
2601	-136728000	-0.9	710940
2601	-134136000	-9.2	710940
2601	-131457600	-13.7	710940
2601	-128865600	-22.2	710940
2601	-126187200	-22.5	710940
2601	-123508800	-20.3	710940
2601	-121089600	-25.1	710940
2601	-118411200	-14.9	710940
2601	-115819200	-8.1	710940
2601	-113140800	-0.6	710940
2601	-110548800	4.9	710940
2601	-107870400	8.2	710940
2601	-105192000	-0.4	710940
2601	-102600000	-5.3	710940
2601	-99921600	-17.2	710940
2601	-97329600	-20.2	710940
2601	-94651200	-21	710940
2601	-91972800	-28.8	710940
2601	-89553600	-24.4	710940
2601	-86875200	-19.2	710940
2601	-84283200	-3.2	710940
2601	-81604800	-1.2	710940
2601	-79012800	4.1	710940
2601	-76334400	3.4	710940
2601	-73656000	-1.9	710940
2601	-71064000	-9.6	710940
2601	-68385600	-17.1	710940
2601	-65793600	-20.8	710940
2601	-63115200	-25.9	710940
2601	-60436800	-23.5	710940
2601	-57931200	-26.1	710940
2601	-55252800	-10.2	710940
2601	-52660800	-4.6	710940
2601	-49982400	0.5	710940
2601	-47390400	4.2	710940
2601	-44712000	3.5	710940
2601	-42033600	1	710940
2601	-39441600	-4.9	710940
2601	-36763200	-14.1	710940
2601	-34171200	-18	710940
2601	-31492800	-17.3	710940
2601	-28814400	-15.7	710940
2601	-26395200	-24.9	710940
2601	-23716800	-18.3	710940
2601	-21124800	-5.6	710940
2601	-18446400	-0.4	710940
2601	-15854400	5.2	710940
2601	-13176000	5.6	710940
2601	-10497600	-3.2	710940
2601	-7905600	-7.7	710940
2601	-5227200	-13.5	710940
2601	-2635200	-21.5	710940
2601	43200	-25.4	710940
2601	2721600	-21.9	710940
2601	5140800	-20.3	710940
2601	7819200	-16.3	710940
2601	10411200	-9.1	710940
2601	13089600	-1.4	710940
2601	15681600	2.5	710940
2601	18360000	3	710940
2601	21038400	-1.6	710940
2601	23630400	-6.6	710940
2601	26308800	-13.1	710940
2601	28900800	-21.8	710940
2601	31579200	-22.3	710940
2601	34257600	-28.1	710940
2601	36676800	-18.6	710940
2601	39355200	-16.4	710940
2601	41947200	-6.4	710940
2601	44625600	0.8	710940
2601	47217600	5.4	710940
2601	49896000	3.9	710940
2601	52574400	-1.6	710940
2601	55166400	-6.8	710940
2601	57844800	-16	710940
2601	60436800	-29.7	710940
2601	63115200	-30.2	710940
2601	65793600	-27.7	710940
2601	68299200	-27.1	710940
2601	70977600	-15.3	710940
2601	73569600	-6.5	710940
2601	76248000	-2.4	710940
2601	78840000	3.2	710940
2601	81518400	2.5	710940
2601	84196800	-2.6	710940
2601	86788800	-10.7	710940
2601	89467200	-19.4	710940
2601	92059200	-24.3	710940
2601	94737600	-21.8	710940
2601	97416000	-28.9	710940
2601	99835200	-24.4	710940
2601	102513600	-16	710940
2601	105105600	-7.6	710940
2601	107784000	-0.6	710940
2601	110376000	3.7	710940
2601	113054400	6.1	710940
2601	115732800	0.5	710940
2601	118324800	-5.6	710940
2601	121003200	-9.7	710940
2601	123595200	-19.4	710940
2601	126273600	-23.5	710940
2601	128952000	-21.6	710940
2601	131371200	-23.8	710940
2601	134049600	-17.8	710940
2601	136641600	-3.9	710940
2601	139320000	3.4	710940
2601	141912000	6.8	710940
2601	144590400	4.6	710940
2601	147268800	-2.8	710940
2601	149860800	-7.7	710940
2601	152539200	-15.3	710940
2601	155131200	-28.6	710940
2601	157809600	-29.2	710940
2601	160488000	-24.6	710940
2601	162907200	-26.5	710940
2601	165585600	-18.3	710940
2601	168177600	-4.4	710940
2601	170856000	4.2	710940
2601	173448000	7	710940
2601	176126400	5.9	710940
2601	178804800	-1	710940
2601	181396800	-7.5	710940
2601	184075200	-17.1	710940
2601	186667200	-23.6	710940
2601	189345600	-25.1	710940
2601	192024000	-27.8	710940
2601	194529600	-24.1	710940
2601	197208000	-15	710940
2601	199800000	-4.8	710940
2601	202478400	1.2	710940
