group	x	y	clickSelects
750	-1072958400	-17.2	298070
750	-1070280000	-15.4	298070
750	-1067774400	-12.2	298070
750	-1065096000	-0.5	298070
750	-1062504000	9.4	298070
750	-1059825600	18.3	298070
750	-1057233600	18.7	298070
750	-1054555200	14.7	298070
750	-1051876800	11.7	298070
750	-1049284800	6.3	298070
750	-1046606400	-3.2	298070
750	-1044014400	-11.8	298070
750	-1041336000	-17.5	298070
757	-946728000	-26.2	299150
757	-944049600	-17.5	299150
757	-941544000	-6.3	299150
757	-938865600	7	299150
757	-936273600	11.6	299150
757	-933595200	20.2	299150
757	-931003200	23.9	299150
757	-928324800	18.5	299150
757	-925646400	10.2	299150
757	-923054400	0.6	299150
757	-920376000	-6.4	299150
757	-917784000	-13.8	299150
757	-915105600	-16.9	299150
757	-912427200	-22.5	299150
757	-910008000	-8.1	299150
757	-907329600	0.5	299150
757	-904737600	12.1	299150
757	-902059200	19.9	299150
757	-899467200	18.8	299150
757	-896788800	16.3	299150
757	-894110400	10.6	299150
757	-891518400	2.9	299150
757	-888840000	-14	299150
757	-886248000	-19.2	299150
757	-883569600	-18.6	299150
757	-880891200	-20.1	299150
757	-878472000	-12.8	299150
757	-875793600	2.1	299150
757	-873201600	10.2	299150
757	-870523200	19.8	299150
757	-867931200	21.4	299150
757	-865252800	18.3	299150
757	-862574400	13.7	299150
757	-859982400	2.4	299150
757	-857304000	-5	299150
757	-854712000	-13.3	299150
757	-852033600	-21.4	299150
757	-849355200	-20.4	299150
757	-846936000	-14.5	299150
757	-844257600	3.1	299150
757	-841665600	15.6	299150
757	-838987200	18.9	299150
757	-836395200	20.7	299150
757	-833716800	20	299150
757	-831038400	12.4	299150
757	-828446400	2.1	299150
757	-825768000	-11.5	299150
757	-823176000	-13	299150
757	-820497600	-17.5	299150
757	-817819200	-16	299150
757	-815313600	-3.8	299150
757	-812635200	7	299150
757	-810043200	12.6	299150
757	-807364800	18.6	299150
757	-804772800	20.1	299150
757	-802094400	17.5	299150
757	-799416000	11.5	299150
757	-796824000	3.5	299150
757	-794145600	-12	299150
757	-791553600	-20.1	299150
757	-788875200	-22.1	299150
757	-786196800	-26.4	299150
757	-783777600	-12.9	299150
757	-781099200	4.8	299150
757	-778507200	14.8	299150
757	-775828800	19.6	299150
757	-773236800	19.8	299150
757	-770558400	18.4	299150
757	-767880000	11	299150
757	-765288000	4.5	299150
757	-762609600	-8	299150
757	-760017600	-18.8	299150
757	-757339200	-15.9	299150
757	-754660800	-11.1	299150
757	-752241600	-13.4	299150
757	-749563200	3.4	299150
757	-746971200	11.8	299150
757	-744292800	15.5	299150
757	-741700800	21.2	299150
757	-739022400	16	299150
757	-736344000	9.7	299150
757	-733752000	2.9	299150
757	-731073600	-7.9	299150
757	-728481600	-22.1	299150
757	-725803200	-20.9	299150
757	-723124800	-22.3	299150
757	-720705600	-8.5	299150
757	-718027200	5.4	299150
757	-715435200	11.7	299150
757	-712756800	16.8	299150
757	-710164800	17.9	299150
757	-707486400	16.6	299150
757	-704808000	10.5	299150
757	-702216000	4.1	299150
757	-699537600	-3.1	299150
757	-696945600	-19	299150
757	-694267200	-12.8	299150
757	-691588800	-18.1	299150
757	-689083200	-8.6	299150
757	-686404800	3.5	299150
757	-683812800	11.9	299150
757	-681134400	17.2	299150
757	-678542400	22.4	299150
757	-675864000	17.3	299150
757	-673185600	11.8	299150
757	-670593600	5.4	299150
757	-667915200	-7.5	299150
757	-665323200	-15.4	299150
757	-662644800	-12.8	299150
757	-659966400	-14.4	299150
757	-657547200	-12.4	299150
757	-654868800	4.9	299150
757	-652276800	12.5	299150
757	-649598400	17.4	299150
757	-647006400	18.5	299150
757	-644328000	19.3	299150
757	-641649600	8.5	299150
757	-639057600	3.2	299150
757	-636379200	-10.6	299150
757	-633787200	-22	299150
757	-631108800	-20.9	299150
757	-628430400	-20.3	299150
757	-626011200	-11.1	299150
757	-623332800	-0.8	299150
757	-620740800	12.5	299150
757	-618062400	18.6	299150
757	-615470400	22.1	299150
757	-612792000	18	299150
757	-610113600	12.9	299150
757	-607521600	2.1	299150
757	-604843200	-16	299150
757	-602251200	-14.1	299150
757	-599572800	-20.2	299150
757	-596894400	-26.1	299150
757	-594475200	-10.1	299150
757	-591796800	7	299150
757	-589204800	15.5	299150
757	-586526400	20.5	299150
757	-583934400	23.5	299150
757	-581256000	16.7	299150
757	-578577600	14.5	299150
757	-575985600	1.7	299150
757	-573307200	-9.3	299150
757	-570715200	-7.4	299150
757	-568036800	-16.6	299150
757	-565358400	-20.5	299150
757	-562852800	-14.9	299150
757	-560174400	-1.2	299150
757	-557582400	14.6	299150
757	-554904000	19.4	299150
757	-552312000	23.1	299150
757	-549633600	20.1	299150
757	-546955200	13.6	299150
757	-544363200	1.4	299150
757	-541684800	-17.7	299150
757	-539092800	-15.7	299150
757	-536414400	-18.3	299150
757	-533736000	-14.5	299150
757	-531316800	-6.4	299150
757	-528638400	5.3	299150
757	-526046400	15.5	299150
757	-523368000	18.4	299150
757	-520776000	22.9	299150
757	-518097600	17.1	299150
757	-515419200	14.7	299150
757	-512827200	2.6	299150
757	-510148800	-17.2	299150
757	-507556800	-13.1	299150
757	-504878400	-24.6	299150
757	-502200000	-22.9	299150
757	-499780800	-14.4	299150
757	-497102400	-2.3	299150
757	-494510400	9.1	299150
757	-491832000	17.1	299150
757	-489240000	19.3	299150
757	-486561600	18.3	299150
