group	x	y	clickSelects
5058	-2106561600	-6.3	889680
5058	-2103969600	-8.3	889680
5058	-2101291200	-12.5	889680
5058	-2098699200	-8.4	889680
5058	-2096020800	-7.5	889680
5058	-2093342400	-10.3	889680
5058	-2090750400	-2.8	889680
5058	-2088072000	-1.5	889680
5058	-2085480000	-0.3	889680
5058	-2082801600	0.2	889680
5058	-2080123200	0.4	889680
5058	-2077617600	0.2	889680
5058	-2074939200	-3.9	889680
5058	-2072347200	-11.9	889680
5058	-2069668800	-8.6	889680
5058	-2067076800	-13.9	889680
5058	-2064398400	-10.8	889680
5058	-2061720000	-6.4	889680
5058	-2059128000	-7.6	889680
5058	-2056449600	-0.5	889680
5058	-2053857600	-1.8	889680
5058	-2051179200	-0.4	889680
5058	-2048500800	-0.8	889680
5058	-2046081600	-0.2	889680
5058	-2043403200	-4.3	889680
5058	-2040811200	-8.2	889680
5058	-2038132800	-11.9	889680
5058	-2035540800	-16.5	889680
5058	-2032862400	-5.3	889680
5058	-2030184000	-3.3	889680
5058	-2027592000	-2.4	889680
5058	-2024913600	-1.4	889680
5058	-2022321600	0	889680
5058	-2019643200	1.1	889680
5058	-2016964800	0.4	889680
5058	-2014545600	-1.4	889680
5058	-2011867200	-1.6	889680
5058	-2009275200	-7	889680
5058	-2006596800	-12	889680
5058	-2004004800	-11.8	889680
5058	-2001326400	-8.5	889680
5058	-1998648000	-8.3	889680
5058	-1996056000	-4.3	889680
5058	-1993377600	-1.5	889680
5058	-1990785600	-0.4	889680
5058	-1988107200	0.4	889680
5058	-1985428800	1.4	889680
5058	-1983009600	0.1	889680
5058	-1980331200	-0.9	889680
5058	-1977739200	-4.5	889680
5058	-1975060800	-11.4	889680
5058	-1972468800	-12	889680
5058	-1969790400	-16.7	889680
5058	-1967112000	-7.8	889680
5058	-1964520000	-4.7	889680
5058	-1961841600	-1.8	889680
5058	-1959249600	-1.4	889680
5058	-1956571200	-0.1	889680
5058	-1953892800	1.2	889680
5058	-1951387200	0.2	889680
5058	-1948708800	-1.5	889680
5058	-1946116800	-4.1	889680
5058	-1943438400	-5.4	889680
5058	-1940846400	-12.4	889680
5058	-1938168000	-6.2	889680
5058	-1935489600	-2.9	889680
5058	-1932897600	-2.4	889680
5058	-1930219200	-1.3	889680
5058	-1927627200	-0.6	889680
5058	-1924948800	1	889680
5058	-1922270400	0.6	889680
5058	-1919851200	-0.3	889680
5058	-1917172800	-3.5	889680
5058	-1914580800	-9.4	889680
5058	-1911902400	-10.2	889680
5058	-1909310400	-12.2	889680
5058	-1906632000	-6.6	889680
5058	-1903953600	-7.5	889680
5058	-1901361600	-2.4	889680
5058	-1898683200	-2.2	889680
5058	-1896091200	-0.9	889680
5058	-1893412800	-0.1	889680
5058	-1890734400	0.8	889680
5058	-1888315200	0.4	889680
5058	-1885636800	-2	889680
5058	-1883044800	-2.9	889680
5058	-1880366400	-5.2	889680
5058	-1877774400	-8	889680
5058	-1875096000	-11.4	889680
5058	-1872417600	-5.8	889680
5058	-1869825600	-3.2	889680
5058	-1867147200	-1.3	889680
5058	-1864555200	-1.5	889680
5058	-1861876800	-0.7	889680
5058	-1859198400	0.6	889680
5058	-1856779200	-0.7	889680
5058	-1854100800	-5.4	889680
5058	-1851508800	-5.9	889680
5058	-1848830400	-5.6	889680
5058	-1846238400	-8.9	889680
5058	-1843560000	-5.7	889680
5058	-1840881600	-4	889680
5058	-1838289600	-3.5	889680
5058	-1835611200	-4.4	889680
5058	-1833019200	-1.6	889680
5058	-1830340800	0.7	889680
5058	-1827662400	0.9	889680
5058	-1825156800	-1.6	889680
5058	-1822478400	-5.3	889680
5058	-1819886400	-9.7	889680
5058	-1817208000	-11.5	889680
5058	-1814616000	-14.3	889680
5058	-1811937600	-13.2	889680
5058	-1809259200	-5.6	889680
5058	-1806667200	-4.5	889680
5058	-1803988800	-4.1	889680
5058	-1801396800	-1.3	889680
5058	-1798718400	-1	889680
5058	-1796040000	-0.5	889680
5058	-1793620800	-1.9	889680
5058	-1790942400	-2.4	889680
5058	-1788350400	-4	889680
5058	-1785672000	-14.4	889680
5058	-1783080000	-13.2	889680
5058	-1780401600	-7.7	889680
5058	-1777723200	-5	889680
5058	-1775131200	-5.3	889680
5058	-1772452800	-4.9	889680
5058	-1769860800	0.2	889680
5058	-1767182400	-0.2	889680
5058	-1764504000	0.6	889680
5058	-1762084800	0.4	889680
5058	-1759406400	-0.5	889680
5058	-1756814400	-3.3	889680
5058	-1754136000	-9	889680
5058	-1751544000	-13.7	889680
5058	-1748865600	-7.7	889680
5058	-1746187200	-6	889680
5058	-1743595200	-5.8	889680
5058	-1740916800	-3.1	889680
5058	-1738324800	-0.1	889680
5058	-1735646400	-0.6	889680
5058	-1732968000	-0.4	889680
5058	-1730548800	-0.6	889680
5058	-1727870400	-4.6	889680
5058	-1725278400	-11.1	889680
5058	-1722600000	-13.4	889680
5058	-1720008000	-14.3	889680
5058	-1717329600	-18	889680
5058	-1714651200	-6.2	889680
5058	-1712059200	-3.4	889680
5058	-1709380800	-1.9	889680
5058	-1706788800	-1.4	889680
5058	-1704110400	0.1	889680
5058	-1701432000	0	889680
5058	-1698926400	-1.3	889680
5058	-1696248000	-5.3	889680
5058	-1693656000	-12.6	889680
5058	-1690977600	-10.6	889680
5058	-1688385600	-11.2	889680
5058	-1685707200	-7.6	889680
5058	-1683028800	-11.2	889680
5058	-1680436800	-4.3	889680
5058	-1677758400	-1.3	889680
5058	-1675166400	-0.6	889680
5058	-1672488000	0.4	889680
5058	-1669809600	0.6	889680
5058	-1667390400	0.2	889680
5058	-1664712000	-0.5	889680
5058	-1662120000	-1.8	889680
5058	-1659441600	-10.2	889680
5058	-1656849600	-6.9	889680
5058	-1654171200	-8.7	889680
5058	-1651492800	-11.3	889680
5058	-1648900800	-1.7	889680
5058	-1646222400	-0.4	889680
5058	-1643630400	0.3	889680
5058	-1640952000	1.9	889680
5058	-1638273600	1.1	889680
5058	-1635854400	0.2	889680
5058	-1633176000	-1.8	889680
5058	-1630584000	-9.1	889680
5058	-1627905600	-6.6	889680
5058	-1625313600	-7.5	889680
5058	-1622635200	-16.1	889680
5058	-1619956800	-5	889680
5058	-1617364800	-0.5	889680
5058	-1614686400	-1.4	889680
5058	-1612094400	-0.4	889680
5058	-1609416000	0.9	889680
5058	-1606737600	0.8	889680
5058	-1604318400	0.4	889680
5058	-1601640000	-3.8	889680
5058	-1599048000	-8.6	889680
5058	-1596369600	-8.5	889680
5058	-1593777600	-6.8	889680
5058	-1591099200	-3.8	889680
5058	-1588420800	-4.5	889680
5058	-1585828800	-3.5	889680
5058	-1583150400	-4.9	889680
5058	-1580558400	0.2	889680
5058	-1577880000	0.3	889680
5058	-1575201600	0	889680
5058	-1572696000	-1	889680
5058	-1570017600	-1.7	889680
5058	-1567425600	-5.8	889680
5058	-1564747200	-8.9	889680
5058	-1562155200	-10	889680
5058	-1559476800	-8.9	889680
5058	-1556798400	-8.8	889680
5058	-1554206400	-8.4	889680
5058	-1551528000	-2	889680
5058	-1548936000	-1.5	889680
5058	-1546257600	-0.7	889680
5058	-1543579200	-0.2	889680
5058	-1541160000	-0.5	889680
5058	-1538481600	-1.5	889680
5058	-1535889600	-10.8	889680
5058	-1533211200	-6.1	889680
5058	-1530619200	-9.8	889680
5058	-1527940800	-13.3	889680
5058	-1525262400	-6.4	889680
5058	-1522670400	-1.9	889680
5058	-1519992000	-3.2	889680
5058	-1517400000	-0.9	889680
5058	-1514721600	0.4	889680
5058	-1512043200	0.8	889680
5058	-1509624000	-1.4	889680
5058	-1506945600	-3.7	889680
5058	-1504353600	-9.8	889680
5058	-1501675200	-10	889680
5058	-1499083200	-6.8	889680
5058	-1496404800	-9.7	889680
5058	-1493726400	-6.2	889680
5058	-1491134400	-3.4	889680
5058	-1488456000	-0.4	889680
5058	-1485864000	-0.1	889680
5058	-1483185600	0.5	889680
5058	-1480507200	1.2	889680
5058	-1478088000	0.1	889680
5058	-1475409600	-2.6	889680
5058	-1472817600	-3.9	889680
5058	-1470139200	-7.8	889680
5058	-1467547200	-9.4	889680
5058	-1464868800	-9.8	889680
5058	-1462190400	-11.8	889680
5058	-1459598400	-3.1	889680
5058	-1456920000	-1.7	889680
5058	-1454328000	-2.3	889680
5058	-1451649600	-0.5	889680
5058	-1448971200	-2.5	889680
5058	-1446465600	-2.6	889680
5058	-1443787200	-5.8	889680
5058	-1441195200	-9.2	889680
5058	-1438516800	-8	889680
5058	-1435924800	-14.5	889680
5058	-1433246400	-7.3	889680
5058	-1430568000	-5.7	889680
5058	-1427976000	-2.1	889680
5058	-1425297600	-2.8	889680
5058	-1422705600	-0.3	889680
5058	-1420027200	0.3	889680
5058	-1417348800	0.8	889680
5058	-1414929600	-1	889680
5058	-1412251200	-1.2	889680
5058	-1409659200	-3.6	889680
5058	-1406980800	-10.6	889680
5058	-1404388800	-9.5	889680
5058	-1401710400	-9	889680
5058	-1399032000	-10.6	889680
5058	-1396440000	-6.6	889680
5058	-1393761600	-2.5	889680
5058	-1391169600	-0.2	889680
5058	-1388491200	1.1	889680
5058	-1385812800	1.8	889680
5058	-1383393600	-0.9	889680
5058	-1380715200	-3.3	889680
5058	-1378123200	-3.8	889680
5058	-1375444800	-14.7	889680
5058	-1372852800	-10.3	889680
5058	-1370174400	-6.3	889680
5058	-1367496000	-6.8	889680
5058	-1364904000	-7.6	889680
5058	-1362225600	-1.3	889680
5058	-1359633600	-0.1	889680
5058	-1356955200	0.2	889680
5058	-1354276800	-0.7	889680
5058	-1351857600	-0.5	889680
5058	-1349179200	-3.3	889680
5058	-1346587200	-6.4	889680
5058	-1343908800	-9.5	889680
5058	-1341316800	-11.7	889680
5058	-1338638400	-17.7	889680
5058	-1335960000	-8.5	889680
5058	-1333368000	-4.4	889680
5058	-1330689600	-3.6	889680
5058	-1328097600	-0.2	889680
5058	-1325419200	0.4	889680
5058	-1322740800	-0.1	889680
5058	-1320235200	0	889680
5058	-1317556800	-7.5	889680
5058	-1314964800	-15	889680
5058	-1312286400	-15.9	889680
5058	-1309694400	-11.6	889680
5058	-1307016000	-12.9	889680
5058	-1304337600	-8.1	889680
5058	-1301745600	-5.2	889680
5058	-1299067200	-2.9	889680
5058	-1296475200	-1.5	889680
5058	-1293796800	-1	889680
5058	-1291118400	-1	889680
5058	-1288699200	-2.4	889680
5058	-1286020800	-5.6	889680
5058	-1283428800	-6.7	889680
5058	-1280750400	-14.7	889680
5058	-1278158400	-12.1	889680
5058	-1275480000	-14.7	889680
5058	-1272801600	-4	889680
5058	-1270209600	-2.2	889680
5058	-1267531200	-0.7	889680
5058	-1264939200	-0.8	889680
5058	-1262260800	0.2	889680
5058	-1259582400	0	889680
5058	-1257163200	-1.1	889680
5058	-1254484800	-7	889680
5058	-1251892800	-6.1	889680
5058	-1249214400	-18.1	889680
5058	-1246622400	-21.2	889680
5058	-1243944000	-10.8	889680
5058	-1241265600	-6.4	889680
5058	-1238673600	-9.5	889680
5058	-1235995200	-2.3	889680
5058	-1233403200	-1.1	889680
5058	-1230724800	-1.3	889680
5058	-1228046400	-0.5	889680
5058	-1225627200	-1.8	889680
5058	-1222948800	-4.4	889680
5058	-1220356800	-4	889680
5058	-1217678400	-9	889680
5058	-1215086400	-6.4	889680
5058	-1212408000	-6.6	889680
5058	-1209729600	-10.7	889680
5058	-1207137600	-4.5	889680
