group	x	y	clickSelects
386	-1112443200	-7.7	215040
386	-1109764800	-18.5	215040
386	-1107172800	-28	215040
386	-1104494400	-35.9	215040
386	-1101816000	-25.9	215040
386	-1099396800	-30.8	215040
386	-1096718400	-21.7	215040
386	-1094126400	-6.1	215040
386	-1091448000	1	215040
386	-1088856000	4.3	215040
386	-1086177600	4.1	215040
386	-1083499200	-0.1	215040
386	-1080907200	-11	215040
386	-1078228800	-21.8	215040
386	-1075636800	-23.2	215040
386	-1072958400	-33.4	215040
386	-1070280000	-31.1	215040
386	-1067774400	-29.3	215040
386	-1065096000	-18.5	215040
386	-1062504000	-8.6	215040
386	-1059825600	0.9	215040
386	-1057233600	3.1	215040
386	-1054555200	2.7	215040
386	-1051876800	3.2	215040
386	-1049284800	-7.6	215040
386	-1046606400	-18.8	215040
386	-1044014400	-19.4	215040
386	-1041336000	-20.4	215040
386	-1038657600	-23.9	215040
386	-1036238400	-30.8	215040
386	-1033560000	-18.8	215040
386	-1030968000	-6.4	215040
386	-1028289600	0.2	215040
386	-1025697600	2.3	215040
386	-1023019200	1.4	215040
386	-1020340800	-0.8	215040
386	-1017748800	-9.4	215040
386	-1015070400	-20	215040
386	-1012478400	-23.5	215040
386	-1009800000	-28.3	215040
386	-1007121600	-28.1	215040
386	-1004702400	-28.7	215040
386	-1002024000	-20.4	215040
386	-999432000	-9.7	215040
386	-996753600	0.8	215040
386	-994161600	4	215040
386	-991483200	5.6	215040
386	-988804800	2.8	215040
386	-986212800	-7.6	215040
386	-983534400	-15.8	215040
386	-980942400	-20.7	215040
386	-978264000	-31.4	215040
386	-975585600	-27.9	215040
386	-973166400	-29.4	215040
386	-970488000	-23.4	215040
386	-967896000	-12.2	215040
386	-965217600	0.2	215040
386	-962625600	3	215040
386	-959947200	4.4	215040
386	-957268800	1.2	215040
386	-954676800	-8.3	215040
386	-951998400	-19.1	215040
386	-949406400	-20.9	215040
386	-946728000	-27.4	215040
386	-944049600	-26.8	215040
386	-941544000	-27.1	215040
386	-938865600	-18.6	215040
386	-936273600	-7.6	215040
386	-933595200	1.4	215040
386	-931003200	3.9	215040
386	-928324800	4	215040
386	-925646400	-1.3	215040
386	-923054400	-12.4	215040
386	-920376000	-23.4	215040
386	-917784000	-29.9	215040
386	-915105600	-34.7	215040
386	-912427200	-33.2	215040
386	-910008000	-30.2	215040
386	-907329600	-20.8	215040
386	-904737600	-9.2	215040
386	-902059200	-0.4	215040
386	-899467200	3.8	215040
386	-896788800	2.8	215040
386	-894110400	0.9	215040
386	-891518400	-7.6	215040
386	-888840000	-21.7	215040
386	-886248000	-27	215040
386	-883569600	-23.8	215040
386	-880891200	-27.2	215040
386	-878472000	-30.6	215040
386	-875793600	-21.1	215040
386	-873201600	-6.9	215040
386	-870523200	-0.3	215040
386	-867931200	2.7	215040
386	-865252800	2.6	215040
386	-862574400	1.3	215040
386	-859982400	-8.4	215040
386	-857304000	-21	215040
386	-854712000	-21.6	215040
386	-852033600	-27.1	215040
386	-849355200	-23.9	215040
386	-846936000	-23.6	215040
386	-844257600	-14.3	215040
386	-841665600	-6.1	215040
386	-838987200	1.6	215040
386	-836395200	4.4	215040
386	-833716800	6	215040
386	-831038400	2	215040
386	-828446400	-5	215040
386	-825768000	-17.3	215040
386	-823176000	-29.1	215040
386	-820497600	-23.1	215040
386	-817819200	-28.6	215040
386	-815313600	-24.7	215040
386	-812635200	-18.4	215040
386	-810043200	-8.2	215040
386	-807364800	-0.9	215040
386	-804772800	1.3	215040
386	-802094400	1.3	215040
386	-799416000	-0.9	215040
386	-796824000	-9.9	215040
386	-794145600	-17.7	215040
386	-791553600	-17.9	215040
386	-788875200	-26.5	215040
386	-786196800	-24.2	215040
386	-783777600	-30.3	215040
386	-781099200	-20	215040
386	-778507200	-7.6	215040
386	-775828800	2.4	215040
386	-773236800	5.2	215040
386	-770558400	6.2	215040
386	-767880000	0.5	215040
386	-765288000	-6	215040
386	-762609600	-21.9	215040
386	-760017600	-27.4	215040
386	-757339200	-32.6	215040
386	-754660800	-37.6	215040
386	-752241600	-29.6	215040
386	-749563200	-15	215040
386	-746971200	-7.4	215040
386	-744292800	-0.5	215040
386	-741700800	3.6	215040
386	-739022400	1.8	215040
386	-736344000	-2.7	215040
386	-733752000	-11	215040
386	-731073600	-24.5	215040
386	-728481600	-28.8	215040
386	-725803200	-28.5	215040
386	-723124800	-26.2	215040
386	-720705600	-25.7	215040
386	-718027200	-20.8	215040
386	-715435200	-6.6	215040
386	-712756800	-0.1	215040
386	-710164800	3.6	215040
386	-707486400	4.6	215040
386	-704808000	-0.2	215040
386	-702216000	-3.5	215040
386	-699537600	-16.8	215040
386	-696945600	-22.8	215040
386	-694267200	-28	215040
386	-691588800	-32.6	215040
386	-689083200	-26.8	215040
386	-686404800	-21.2	215040
386	-683812800	-8.4	215040
386	-681134400	-0.2	215040
386	-678542400	2.9	215040
386	-675864000	3.8	215040
386	-673185600	0	215040
386	-670593600	-6.5	215040
386	-667915200	-17.1	215040
386	-665323200	-25	215040
386	-662644800	-28.1	215040
386	-659966400	-27.6	215040
386	-657547200	-21.3	215040
386	-654868800	-18.6	215040
386	-652276800	-8	215040
386	-649598400	-1.6	215040
386	-647006400	2.4	215040
386	-644328000	1.9	215040
386	-641649600	0	215040
386	-639057600	-7.3	215040
386	-636379200	-22.5	215040
