group	x	y	clickSelects
1049	-2776939200	2.9	379850
1049	-2774260800	2.3	379850
1049	-2771841600	6	379850
1049	-2769163200	10.2	379850
1049	-2766571200	17	379850
1049	-2763892800	23.2	379850
1049	-2761300800	25.2	379850
1049	-2758622400	26.2	379850
1049	-2755944000	20.3	379850
1049	-2753352000	14.2	379850
1177	-283953600	-0.5	407030
1177	-281275200	1.3	407030
1177	-278856000	4.5	407030
1177	-276177600	9.9	407030
1177	-273585600	17.8	407030
1177	-270907200	23	407030
1177	-268315200	26.2	407030
1177	-265636800	25.2	407030
1177	-262958400	18.4	407030
1177	-260366400	12.8	407030
1177	-257688000	7.4	407030
1177	-255096000	3.5	407030
1177	-252417600	-5.4	407030
1177	-249739200	2.2	407030
1177	-247320000	10.2	407030
1177	-244641600	11.5	407030
1177	-242049600	17.4	407030
1177	-239371200	21.6	407030
1177	-236779200	27	407030
1177	-234100800	25	407030
1177	-231422400	19.7	407030
1177	-228830400	13.6	407030
1177	-226152000	7	407030
1177	-223560000	3.8	407030
1177	-220881600	4.1	407030
1177	-218203200	5.7	407030
1177	-215784000	6.4	407030
1177	-213105600	11.9	407030
1177	-210513600	14.3	407030
1177	-207835200	19.8	407030
1177	-205243200	23.7	407030
1177	-202564800	22.5	407030
1177	-199886400	19.5	407030
1177	-197294400	14.3	407030
1177	-194616000	6	407030
1177	-192024000	0	407030
1177	-189345600	-14.9	407030
1177	-186667200	-4.3	407030
1177	-184161600	5.2	407030
1177	-181483200	9	407030
1177	-178891200	16.2	407030
1177	-176212800	21.2	407030
1177	-173620800	24.1	407030
1177	-170942400	22.8	407030
1177	-168264000	19	407030
1177	-165672000	11.3	407030
1177	-162993600	6.6	407030
1177	-160401600	-0.8	407030
1177	-157723200	-4.9	407030
1177	-155044800	-0.9	407030
1177	-152625600	6.5	407030
1177	-149947200	10.1	407030
1177	-147355200	16.3	407030
1177	-144676800	20	407030
1177	-142084800	23.1	407030
1177	-139406400	24.2	407030
1177	-136728000	18.5	407030
1177	-134136000	10.8	407030
1177	-131457600	6.3	407030
1177	-128865600	2.2	407030
1177	-126187200	5.5	407030
1177	-123508800	5.3	407030
1177	-121089600	8.2	407030
1177	-118411200	13.4	407030
1177	-115819200	16.9	407030
1177	-113140800	23.5	407030
1177	-110548800	26.7	407030
1177	-107870400	27	407030
1177	-105192000	20.2	407030
1177	-102600000	13.7	407030
1177	-99921600	8.9	407030
1177	-97329600	4.6	407030
