group	x	y	clickSelects
1509	-1041336000	21.8	479910
1509	-1038657600	21.6	479910
1509	-1036238400	22.5	479910
1509	-1033560000	23.4	479910
1509	-1030968000	26.4	479910
1509	-1028289600	27.8	479910
1509	-1025697600	26.8	479910
1509	-1023019200	27.6	479910
1509	-1020340800	28.2	479910
1509	-1017748800	27.8	479910
1509	-1015070400	25.7	479910
1509	-1012478400	23.2	479910
1509	-1009800000	21.7	479910
1509	-1007121600	21.2	479910
1509	-1004702400	22.7	479910
1509	-1002024000	25.5	479910
1509	-999432000	25.7	479910
1509	-996753600	27.7	479910
1509	-994161600	27.7	479910
1509	-991483200	27.4	479910
1509	-988804800	27.5	479910
1509	-986212800	27.2	479910
1509	-983534400	25.8	479910
1509	-980942400	24.8	479910
1509	-978264000	21.6	479910
1509	-975585600	21.1	479910
1509	-973166400	21.9	479910
1509	-970488000	24.5	479910
1509	-967896000	25.9	479910
1509	-965217600	28.7	479910
1509	-962625600	27.6	479910
1509	-959947200	26.6	479910
1509	-957268800	27.1	479910
1509	-954676800	27	479910
1509	-951998400	25.8	479910
1509	-949406400	24.7	479910
1509	-946728000	21.5	479910
6817	-928324800	28.3	479910
6817	-925646400	28.4	479910
6817	-923054400	26.7	479910
6817	-920376000	25.7	479910
6817	-917784000	23.7	479910
10838	-757339200	22.2	479910
10838	-754660800	22.4	479910
10838	-752241600	22.6	479910
10838	-749563200	24.9	479910
10838	-746971200	25.6	479910
10838	-744292800	27.6	479910
10838	-741700800	27.9	479910
10838	-739022400	27.4	479910
10838	-736344000	27.8	479910
10838	-733752000	26.7	479910
10838	-731073600	26.1	479910
10838	-728481600	24	479910
10838	-725803200	21.7	479910
10838	-723124800	20.4	479910
10838	-720705600	21.9	479910
10838	-718027200	26.9	479910
10838	-715435200	26.9	479910
10838	-712756800	28.2	479910
10838	-710164800	28.8	479910
14218	-662644800	21.3	479910
14218	-659966400	20.9	479910
14218	-657547200	20.4	479910
17154	-649598400	24.9	479910
17154	-647006400	26.6	479910
17154	-644328000	27.2	479910
17154	-641649600	27.2	479910
17154	-639057600	26.7	479910
17154	-636379200	25	479910
17154	-633787200	23.5	479910
17154	-631108800	21.4	479910
17154	-628430400	21	479910
17154	-626011200	20.9	479910
17154	-623332800	22.6	479910
17154	-620740800	24.2	479910
17154	-618062400	25.8	479910
17154	-615470400	26.6	479910
17154	-612792000	26.5	479910
17154	-610113600	27.2	479910
17154	-607521600	26.2	479910
17154	-604843200	25	479910
17154	-602251200	23	479910
19780	-591796800	23.6	479910
19780	-589204800	25.8	479910
19780	-586526400	27.5	479910
19780	-583934400	29	479910
19780	-581256000	28.3	479910
19780	-578577600	28.1	479910
19780	-575985600	27.1	479910
19780	-573307200	25.7	479910
19780	-570715200	23.8	479910
19780	-568036800	22.2	479910
