group	x	y	clickSelects
2422	-578577600	22.3	662700
2422	-575985600	22.1	662700
2422	-573307200	21.5	662700
2422	-570715200	20.9	662700
2422	-568036800	22.1	662700
2422	-565358400	21.1	662700
2422	-562852800	22.1	662700
2422	-560174400	21.7	662700
2422	-557582400	18.8	662700
2422	-554904000	17.7	662700
2422	-552312000	17.5	662700
2422	-549633600	19.7	662700
2422	-546955200	21.5	662700
2422	-544363200	22.3	662700
2422	-541684800	21.5	662700
2422	-539092800	21.7	662700
2422	-536414400	20.3	662700
2422	-533736000	21.7	662700
2422	-531316800	21.9	662700
2422	-528638400	21.8	662700
2422	-526046400	20.6	662700
2422	-523368000	17.1	662700
2422	-520776000	18.3	662700
2422	-518097600	19.9	662700
2422	-515419200	21.6	662700
2422	-512827200	21.9	662700
2422	-510148800	21.5	662700
2422	-507556800	20.9	662700
2422	-504878400	21.8	662700
2422	-502200000	21.2	662700
2422	-499780800	21.4	662700
2422	-497102400	21.6	662700
2422	-494510400	20.4	662700
2422	-491832000	15.4	662700
2422	-489240000	16	662700
2422	-486561600	18.8	662700
2422	-483883200	21.2	662700
2422	-481291200	21.1	662700
2422	-478612800	21.2	662700
2422	-476020800	21.4	662700
2422	-473342400	21.4	662700
2422	-470664000	21	662700
2422	-468244800	22	662700
2422	-465566400	21.5	662700
2422	-462974400	20.2	662700
2422	-460296000	18	662700
2422	-457704000	18.6	662700
2422	-455025600	19.5	662700
2422	-452347200	21.8	662700
2422	-449755200	21.7	662700
2422	-447076800	21.5	662700
2422	-444484800	20.6	662700
2422	-441806400	20.2	662700
2422	-439128000	21.6	662700
2422	-436622400	21.4	662700
2422	-433944000	21.6	662700
2422	-431352000	19.6	662700
2422	-428673600	17.2	662700
2422	-426081600	18.3	662700
2422	-423403200	20.2	662700
2422	-420724800	21.8	662700
2422	-418132800	22.2	662700
2422	-415454400	21.6	662700
2422	-412862400	21.5	662700
2422	-410184000	21	662700
2422	-407505600	22.4	662700
2422	-405086400	21.8	662700
2422	-402408000	21.9	662700
2422	-399816000	19.8	662700
2422	-397137600	18.1	662700
2422	-394545600	20.2	662700
2422	-391867200	21.2	662700
2422	-389188800	22.4	662700
2422	-386596800	21.6	662700
2422	-383918400	21.9	662700
2422	-381326400	21.2	662700
2422	-378648000	22.4	662700
2422	-375969600	22.5	662700
2422	-373550400	22.4	662700
2422	-370872000	22	662700
2422	-368280000	20.2	662700
2422	-365601600	18.9	662700
2422	-363009600	18.8	662700
2422	-360331200	20.4	662700
2422	-357652800	22.3	662700
2422	-355060800	22.6	662700
2422	-352382400	21.5	662700
2422	-349790400	21.4	662700
2422	-347112000	22.1	662700
2422	-344433600	22.1	662700
2422	-342014400	22	662700
2422	-339336000	22.3	662700
2422	-336744000	21.4	662700
2422	-334065600	18.4	662700
2422	-331473600	19.2	662700
2422	-328795200	20.6	662700
2422	-326116800	22	662700
2422	-323524800	22.3	662700
2422	-320846400	22	662700
2422	-318254400	21.8	662700
2423	-915105600	21.6	662850
2423	-912427200	21.3	662850
2423	-910008000	21.8	662850
2423	-907329600	21.8	662850
2423	-904737600	19.7	662850
2423	-902059200	17.7	662850
2423	-899467200	18.2	662850
2423	-896788800	20.3	662850
2423	-894110400	22.8	662850
2423	-891518400	23	662850
2423	-888840000	22.3	662850
2425	-915105600	18.9	663180
2425	-912427200	19	663180
2425	-910008000	19.5	663180
2425	-907329600	20.4	663180
2425	-904737600	18.4	663180
2425	-902059200	17.5	663180
2425	-899467200	17.2	663180
2425	-896788800	19.5	663180
2425	-894110400	21.5	663180
2425	-891518400	21.3	663180
2425	-888840000	21	663180
2425	-886248000	19.6	663180
2425	-883569600	18.1	663180
2425	-880891200	19.9	663180
2425	-878472000	19.3	663180
2425	-875793600	19.7	663180
2425	-873201600	18.2	663180
2425	-870523200	17.9	663180
2425	-867931200	16.1	663180
2425	-865252800	19.7	663180
2425	-862574400	21.6	663180
2425	-859982400	19.8	663180
2425	-857304000	20.5	663180
2425	-854712000	18.6	663180
2425	-852033600	18.2	663180
2425	-849355200	18.7	663180
2425	-846936000	19.3	663180
2425	-844257600	19.1	663180
2425	-841665600	18.1	663180
2425	-838987200	16.3	663180
2425	-836395200	16.7	663180
2425	-833716800	18.9	663180
2425	-831038400	21.1	663180
2425	-828446400	21.4	663180
2425	-825768000	19.2	663180
2425	-823176000	18.6	663180
2425	-820497600	18.2	663180
2425	-817819200	18.7	663180
2425	-815313600	18.4	663180
2425	-812635200	19.6	663180
2425	-810043200	17.7	663180
2425	-807364800	17.4	663180
2425	-804772800	15.7	663180
2425	-802094400	19.3	663180
2425	-799416000	21.2	663180
2425	-796824000	20.3	663180
2425	-794145600	19.8	663180
2425	-791553600	19.9	663180
2425	-788875200	18.8	663180
2425	-786196800	19.2	663180
2425	-783777600	19.4	663180
2425	-781099200	20	663180
2425	-778507200	17.6	663180
2425	-775828800	15.7	663180
2425	-773236800	16.8	663180
2425	-770558400	18.7	663180
2425	-767880000	20.7	663180
2425	-765288000	20.2	663180
2425	-762609600	19.3	663180
2425	-760017600	18.5	663180
2425	-757339200	19.5	663180
2425	-754660800	20.7	663180
2425	-752241600	19	663180
2425	-749563200	19.4	663180
2425	-746971200	18.7	663180
2425	-744292800	16.6	663180
2425	-741700800	16.2	663180
2425	-739022400	18.8	663180
2425	-736344000	21.4	663180
2425	-733752000	19.4	663180
2425	-731073600	19.5	663180
2425	-728481600	18.8	663180
2425	-725803200	18.1	663180
2425	-723124800	18.8	663180
2425	-720705600	19.1	663180
2425	-718027200	19.3	663180
2425	-715435200	18.2	663180
2425	-712756800	17.2	663180
2425	-710164800	15.6	663180
2425	-707486400	19.1	663180
2425	-704808000	21	663180
2425	-702216000	20.6	663180
2425	-699537600	20.1	663180
2425	-696945600	18.9	663180
2425	-694267200	18.7	663180
2425	-691588800	19	663180
2425	-689083200	19.5	663180
2425	-686404800	19.6	663180
2425	-683812800	18.1	663180
2425	-681134400	16.6	663180
2425	-678542400	17.3	663180
2425	-675864000	18.6	663180
2425	-673185600	20.6	663180
2425	-670593600	20.6	663180
2425	-667915200	19.4	663180
2425	-665323200	19.8	663180
2425	-662644800	18.3	663180
2425	-659966400	18.8	663180
2425	-657547200	18.5	663180
2425	-654868800	18.8	663180
2425	-652276800	16.7	663180
2425	-649598400	14.9	663180
2425	-647006400	15.3	663180
2425	-644328000	17.7	663180
2425	-641649600	20	663180
2425	-639057600	20.3	663180
2425	-636379200	18.7	663180
2425	-633787200	21.2	663180
2425	-631108800	17.7	663180
2425	-628430400	18.1	663180
2425	-626011200	18.3	663180
2425	-623332800	18.6	663180
2425	-620740800	16.3	663180
2425	-618062400	15.5	663180
2425	-615470400	15.4	663180
2425	-612792000	16.6	663180
2425	-610113600	20.1	663180
2425	-607521600	20.3	663180
2425	-604843200	18.7	663180
2425	-602251200	18	663180
2425	-599572800	18.9	663180
2425	-596894400	19.2	663180
2425	-594475200	19.7	663180
2425	-591796800	19.1	663180
2425	-589204800	18.2	663180
2425	-586526400	15.8	663180
2425	-583934400	15.4	663180
2425	-581256000	18.3	663180
2425	-578577600	20.4	663180
2425	-575985600	21.1	663180
2425	-573307200	20.2	663180
2425	-570715200	19.6	663180
2425	-568036800	20.4	663180
2425	-565358400	19.7	663180
2425	-562852800	19.6	663180
2425	-560174400	19.4	663180
2425	-557582400	16.7	663180
2425	-554904000	15.9	663180
2425	-552312000	16.2	663180
2425	-549633600	18.5	663180
2425	-546955200	20.5	663180
2425	-544363200	20	663180
2425	-541684800	18.9	663180
2425	-539092800	18.8	663180
2425	-536414400	18.4	663180
2425	-533736000	19.3	663180
2425	-531316800	19.2	663180
2425	-528638400	19.4	663180
2425	-526046400	17.8	663180
2425	-523368000	15.2	663180
2425	-520776000	16.2	663180
2425	-518097600	18.7	663180
2425	-515419200	19.8	663180
2425	-512827200	19.8	663180
2425	-510148800	19.5	663180
2425	-507556800	19.6	663180
2425	-504878400	19.1	663180
2425	-502200000	18.9	663180
2425	-499780800	19.1	663180
2425	-497102400	18.8	663180
2425	-494510400	17.8	663180
2425	-491832000	15	663180
2425	-489240000	15.7	663180
2425	-486561600	18.1	663180
2425	-483883200	20.6	663180
2425	-481291200	20.8	663180
2425	-478612800	19.6	663180
2425	-476020800	19.9	663180
2425	-473342400	19.6	663180
2425	-470664000	19.7	663180
2425	-468244800	19.6	663180
2425	-465566400	19	663180
2425	-462974400	17.5	663180
2425	-460296000	15.9	663180
2425	-457704000	16.4	663180
2425	-455025600	18.4	663180
2425	-452347200	20.7	663180
2425	-449755200	20.2	663180
2425	-447076800	19.5	663180
2425	-444484800	18.5	663180
2425	-441806400	18.1	663180
2425	-439128000	19	663180
2425	-436622400	19.2	663180
2425	-433944000	19	663180
2425	-431352000	17.3	663180
2425	-428673600	15.1	663180
2425	-426081600	16	663180
2425	-423403200	18.5	663180
2425	-420724800	20.4	663180
2425	-418132800	21	663180
2425	-415454400	19.9	663180
2425	-412862400	19.3	663180
2425	-410184000	19	663180
2425	-407505600	19.5	663180
2425	-405086400	19.2	663180
2425	-402408000	19.5	663180
2425	-399816000	17.4	663180
2425	-397137600	16	663180
2425	-394545600	17.9	663180
2425	-391867200	19.1	663180
2425	-389188800	20.9	663180
2425	-386596800	20.3	663180
2425	-383918400	19.7	663180
2425	-381326400	19.8	663180
2425	-378648000	20.2	663180
2425	-375969600	20.2	663180
2425	-373550400	20.1	663180
2425	-370872000	20	663180
2425	-368280000	18.3	663180
2425	-365601600	16.6	663180
2425	-363009600	16.5	663180
2425	-360331200	18.1	663180
2425	-357652800	21.1	663180
2425	-355060800	20.9	663180
2425	-352382400	20	663180
2425	-349790400	19.5	663180
2425	-347112000	19.6	663180
2425	-344433600	19.5	663180
2425	-342014400	19.9	663180
2425	-339336000	19.8	663180
2425	-336744000	18.5	663180
2425	-334065600	15.9	663180
2425	-331473600	16.7	663180
2425	-328795200	18.3	663180
2425	-326116800	20.6	663180
2425	-323524800	21.3	663180
2425	-320846400	19.8	663180
2425	-318254400	19.3	663180
2425	-315576000	19.6	663180
2425	-312897600	19.3	663180
2425	-310392000	19.3	663180
2425	-307713600	19.5	663180
2425	-305121600	17.6	663180
2425	-302443200	16.2	663180
2425	-299851200	15.4	663180
2425	-297172800	19.3	663180
2425	-294494400	21	663180
2425	-291902400	21.2	663180
2425	-289224000	19.7	663180
2425	-286632000	20	663180
2425	-283953600	18.8	663180
2425	-281275200	18.3	663180
2425	-278856000	19	663180
2425	-276177600	19.2	663180
2425	-273585600	19	663180
2425	-270907200	16.4	663180
2425	-268315200	16	663180
2425	-265636800	17.9	663180
2425	-262958400	20.9	663180
2425	-260366400	19.5	663180
2425	-257688000	18.8	663180
2425	-255096000	18.2	663180
2425	-252417600	18.7	663180
2425	-249739200	18.9	663180
2425	-247320000	18.6	663180
2425	-244641600	18.7	663180
2425	-242049600	16.5	663180
2425	-239371200	16.1	663180
2425	-236779200	16.4	663180
2425	-234100800	18.4	663180
2425	-231422400	20.6	663180
2425	-228830400	20	663180
2425	-226152000	19.2	663180
2425	-223560000	18.6	663180
2425	-220881600	17.9	663180
