group	x	y	clickSelects
602	-473342400	-21.1	259120
602	-470664000	-12.3	259120
602	-468244800	-15.3	259120
602	-465566400	-4.6	259120
602	-462974400	1.7	259120
602	-460296000	8.4	259120
602	-457704000	12	259120
602	-455025600	10.3	259120
602	-452347200	6.9	259120
602	-449755200	-4.9	259120
602	-447076800	-8.5	259120
602	-444484800	-9.8	259120
602	-441806400	-13.1	259120
602	-439128000	-13.5	259120
602	-436622400	-15.8	259120
602	-433944000	-6.8	259120
602	-431352000	2.4	259120
602	-428673600	8.5	259120
602	-426081600	11.3	259120
602	-423403200	10.9	259120
602	-420724800	7.1	259120
602	-418132800	-4.5	259120
602	-415454400	-11.6	259120
602	-412862400	-13.4	259120
602	-410184000	-21	259120
602	-407505600	-18.3	259120
602	-405086400	-15.4	259120
602	-402408000	-5.3	259120
602	-399816000	1.6	259120
602	-397137600	7.5	259120
602	-394545600	11.5	259120
602	-391867200	11.8	259120
602	-389188800	8.1	259120
602	-386596800	-4.2	259120
602	-383918400	-9.5	259120
602	-381326400	-19.4	259120
602	-378648000	-21.2	259120
602	-375969600	-19.4	259120
602	-373550400	-14.8	259120
602	-370872000	-6.2	259120
602	-368280000	1.8	259120
602	-365601600	6	259120
602	-363009600	11.1	259120
602	-360331200	11.7	259120
602	-357652800	7.2	259120
602	-355060800	-3	259120
602	-352382400	-17.1	259120
602	-349790400	-17.3	259120
603	-1262260800	-19.1	259130
603	-1259582400	-19.8	259130
603	-1257163200	-12.8	259130
603	-1254484800	-5	259130
603	-1251892800	0.3	259130
603	-1249214400	7.6	259130
603	-1246622400	12.8	259130
604	-220881600	-6.8	259160
604	-218203200	-10.1	259160
604	-215784000	-10.4	259160
604	-213105600	-6	259160
604	-210513600	0.2	259160
604	-207835200	5.5	259160
604	-205243200	7.8	259160
604	-202564800	9.7	259160
604	-199886400	8	259160
604	-197294400	2.6	259160
604	-194616000	-3.4	259160
604	-192024000	-8.4	259160
604	-189345600	-15.4	259160
604	-186667200	-12.6	259160
604	-184161600	-10.2	259160
604	-181483200	-5.9	259160
604	-178891200	-0.5	259160
604	-176212800	5.4	259160
604	-173620800	7.6	259160
604	-170942400	8.5	259160
604	-168264000	6.6	259160
604	-165672000	-0.3	259160
604	-162993600	-5.2	259160
604	-160401600	-8.4	259160
604	-157723200	-11.4	259160
604	-155044800	-10.4	259160
604	-152625600	-9.3	259160
604	-149947200	-5.4	259160
604	-147355200	0.5	259160
604	-144676800	4.2	259160
604	-142084800	8.6	259160
604	-139406400	11.5	259160
604	-136728000	8.2	259160
604	-134136000	1	259160
604	-131457600	-8	259160
604	-128865600	-12.2	259160
604	-126187200	-16.3	259160
604	-123508800	-18.6	259160
604	-121089600	-8.5	259160
604	-118411200	-4.9	259160
604	-115819200	0.3	259160
604	-113140800	2.7	259160
604	-110548800	6.6	259160
604	-107870400	8.4	259160
604	-105192000	6	259160
604	-102600000	1.9	259160
604	-99921600	-5.1	259160
604	-97329600	-6.6	259160
604	-94651200	-17.3	259160
604	-91972800	-13.1	259160
604	-89553600	-12.3	259160
604	-86875200	-7.2	259160
604	-84283200	0.6	259160
604	-81604800	4	259160
604	-79012800	8.2	259160
604	-76334400	9	259160
604	-73656000	6.3	259160
604	-71064000	1.8	259160
604	-68385600	-4.8	259160
604	-65793600	-14.2	259160
604	-63115200	-9.9	259160
604	-60436800	-8.1	259160
604	-57931200	-8.8	259160
604	-55252800	-4.5	259160
604	-52660800	-1	259160
604	-49982400	4.9	259160
604	-47390400	7.6	259160
604	-44712000	8.2	259160
604	-42033600	6.8	259160
604	-39441600	0.2	259160
604	-36763200	-6.8	259160
604	-34171200	-9.2	259160
604	-31492800	-9.7	259160
604	-28814400	-15.8	259160
604	-26395200	-10	259160
604	-23716800	-6.6	259160
604	-21124800	0.1	259160
604	-18446400	2	259160
604	-15854400	8.6	259160
604	-13176000	10.4	259160
604	-10497600	7.1	259160
604	-7905600	0.7	259160
604	-5227200	-4.6	259160
604	-2635200	-11.7	259160
604	43200	-10.8	259160
604	2721600	-16.6	259160
604	5140800	-10.9	259160
604	7819200	-5.3	259160
604	10411200	0	259160
604	13089600	5.1	259160
604	15681600	9.4	259160
604	18360000	9	259160
604	21038400	7.8	259160
604	23630400	-0.5	259160
604	26308800	-7.6	259160
604	28900800	-7	259160
604	31579200	-10.7	259160
604	34257600	-14.3	259160
604	36676800	-10.9	259160
604	39355200	-5.4	259160
604	41947200	-0.6	259160
604	44625600	5.2	259160
604	47217600	9.5	259160
604	49896000	9.5	259160
604	52574400	6.9	259160
604	55166400	1.2	259160
604	57844800	-6.9	259160
604	60436800	-9.8	259160
604	63115200	-17.6	259160
604	65793600	-9.9	259160
604	68299200	-7.7	259160
604	70977600	-4.8	259160
604	73569600	0.3	259160
604	76248000	4.8	259160
604	78840000	8.9	259160
604	81518400	8.2	259160
604	84196800	6.1	259160
604	86788800	1.1	259160
604	89467200	-9.2	259160
604	92059200	-9.1	259160
604	94737600	-18	259160
604	97416000	-12.7	259160
604	99835200	-11.6	259160
604	102513600	-5.6	259160
604	105105600	0.2	259160
604	107784000	3	259160
604	110376000	7.9	259160
604	113054400	10.2	259160
604	115732800	6.6	259160
604	118324800	1.8	259160
604	121003200	-4.5	259160
604	123595200	-7.3	259160
604	126273600	-9.1	259160
604	128952000	-11.8	259160
604	131371200	-9.2	259160
604	134049600	-5.1	259160
604	136641600	1.4	259160
604	139320000	5.9	259160
604	141912000	8.8	259160
604	144590400	10.8	259160
604	147268800	7.8	259160
604	149860800	1.9	259160
604	152539200	-7.5	259160
604	155131200	-10.6	259160
604	157809600	-14.2	259160
604	160488000	-10.8	259160
604	162907200	-12.1	259160
604	165585600	-4.6	259160
604	168177600	0	259160
604	170856000	4.7	259160
604	173448000	8.8	259160
604	176126400	10.2	259160
604	178804800	7.3	259160
604	181396800	2.3	259160
604	184075200	-6.1	259160
604	186667200	-6.6	259160
604	189345600	-9.5	259160
604	192024000	-12	259160
604	194529600	-11.6	259160
604	197208000	-6.7	259160
604	199800000	-0.2	259160
604	202478400	5.2	259160
604	205070400	9.8	259160
604	207748800	10.9	259160
604	210427200	6.4	259160
604	213019200	0.4	259160
604	215697600	-6.2	259160
604	218289600	-10.3	259160
604	220968000	-12.3	259160
604	223646400	-17.2	259160
604	226065600	-14	259160
604	228744000	-5	259160
604	231336000	0	259160
604	234014400	4.3	259160
604	236606400	7.2	259160
604	239284800	9.3	259160
604	241963200	6.7	259160
604	244555200	-2.3	259160
604	247233600	-6.8	259160
604	249825600	-8.3	259160
604	252504000	-13.7	259160
604	255182400	-13.2	259160
604	257601600	-6.7	259160
604	260280000	-5.5	259160
604	262872000	0.2	259160
604	265550400	5.4	259160
604	268142400	8.1	259160
604	270820800	10.5	259160
604	273499200	7.2	259160
604	276091200	1.3	259160
604	278769600	-5	259160
604	281361600	-15.5	259160
604	284040000	-16.6	259160
604	286718400	-10.7	259160
604	289137600	-11.2	259160
604	291816000	-6.4	259160
604	294408000	0.8	259160
604	297086400	7	259160
604	299678400	8.5	259160
604	302356800	10.1	259160
604	305035200	5.9	259160
604	307627200	-0.4	259160
604	310305600	-7.7	259160
604	312897600	-10.6	259160
604	315576000	-8.5	259160
604	318254400	-13.2	259160
604	320760000	-10.8	259160
604	323438400	-7.7	259160
604	326030400	-0.9	259160
604	328708800	5.4	259160
604	331300800	9.3	259160
604	333979200	11.2	259160
604	336657600	7	259160
604	339249600	-0.8	259160
604	341928000	-6.1	259160
606	-1149249600	12.3	259270
606	-1146571200	8.5	259270
606	-1143979200	-0.2	259270
606	-1141300800	-9.7	259270
606	-1138708800	-9.5	259270
606	-1136030400	-16.8	259270
606	-1133352000	-18.3	259270
606	-1130932800	-13.8	259270
606	-1128254400	-8.8	259270
606	-1125662400	-0.8	259270
606	-1122984000	6	259270
606	-1120392000	12	259270
606	-1117713600	11.4	259270
606	-1115035200	6.9	259270
606	-1112443200	-1.4	259270
606	-1109764800	-7.2	259270
606	-1107172800	-15.1	259270
606	-1104494400	-21.8	259270
606	-1101816000	-30.1	259270
606	-1099396800	-21.1	259270
606	-1096718400	-8.4	259270
606	-1094126400	-1.7	259270
606	-1091448000	5.8	259270
606	-1088856000	12.3	259270
606	-1086177600	12.1	259270
606	-1083499200	9.1	259270
606	-1080907200	2.9	259270
606	-1078228800	-4.5	259270
606	-1075636800	-12.7	259270
606	-1072958400	-18.8	259270
606	-1070280000	-13.7	259270
606	-1067774400	-20.8	259270
606	-1065096000	-7	259270
606	-1062504000	-0.7	259270
606	-1059825600	5.6	259270
606	-1057233600	12.9	259270
606	-1054555200	13.3	259270
606	-1051876800	8.3	259270
606	-1049284800	1.3	259270
606	-1046606400	-5.1	259270
606	-1044014400	-17.1	259270
606	-1041336000	-19.4	259270
